case_id,split,suite,position_level,task_id,init_state_id,rollout_id,rollout_seed,independent_group,task_description,strategy,prefix_state_sha256,snapshot_replay_max_abs,primitive_steps,intervention_applied,counterfactual_reused,video_path,trigger_localization_object,trigger_localization_pixel_row,trigger_localization_pixel_col,trigger_localization_world_x,trigger_localization_world_y,trigger_localization_world_z,trigger_localization_peak_probability,trigger_localization_entropy,trigger_localization_score_range,trigger_passed,trigger_mode,terminal_available,terminal_success,terminal_final_t,terminal_continuation_queries,terminal_goal_progress_max,terminal_target_drop_candidate,terminal_wrong_object_interaction_candidate,terminal_official_safety_violation,terminal_failure_type,terminal_episode_failure_type,terminal_episode_failure_event_t,terminal_episode_safe_task_success,terminal_episode_safety_terminated,terminal_episode_official_safety_violation,terminal_episode_official_safety_violation_t,terminal_episode_official_safety_cost_types,terminal_episode_target_objects,terminal_episode_goal_relevant_objects,terminal_episode_target_drop_candidate,terminal_episode_target_drop_candidate_t,terminal_episode_target_drop_candidate_object,terminal_episode_successful_target_release,terminal_episode_successful_target_release_t,terminal_episode_successful_target_release_objects,terminal_episode_wrong_object_interaction_candidate,terminal_episode_wrong_object_interaction_candidate_t,terminal_episode_kinematic_deadlock_candidate,terminal_episode_episode_goal_progress_initial,terminal_episode_episode_goal_progress_max,terminal_episode_episode_time_to_first_goal_progress,terminal_episode_episode_time_to_first_target_lift,terminal_episode_episode_target_lift_max,terminal_episode_goal_predicates_json,terminal_episode_goal_predicates_satisfied_final_json,terminal_episode_episode_eef_path_length,terminal_episode_episode_eef_net_displacement,terminal_episode_episode_eef_jerk_mean,terminal_episode_episode_eef_dimensionless_jerk_proxy,terminal_utility_v1,trigger_finite_pass,trigger_confidence_pass,trigger_workspace_pass,trigger_miss_distance_pass,trigger_reach_pass,trigger_estimated_target_eef_distance_m,trigger_score_threshold,perception_localization_used,perception_object,perception_pixel_row,perception_pixel_col,perception_world_x,perception_world_y,perception_world_z,perception_peak_probability,perception_entropy,perception_score_range,perception_confidence_pass,perception_guard_mode,perception_guard_passed,perception_guard_finite_pass,perception_guard_confidence_pass,perception_guard_workspace_pass,perception_guard_miss_distance_pass,perception_guard_reach_pass,perception_guard_estimated_target_eef_distance_m,perception_guard_score_threshold,perception_guard_pass
p3c_development__x0p2__task9__init30__rollout0,development,libero_object_temp,x0.2,9,30,0,43711525,x0.2|task9|init30,pick up the orange juice and place it in the basket,baseline_h8,9e091aba50083bdbc26968889c0238aca6f8c0d06260c4bd1e1b83dea811d125,0.0,0,0,0,,orange juice,68.0,140.0,-0.42978725192262934,0.05413344654827264,0.1425982564687729,0.010156081717541817,0.775136398722899,10.133794784545898,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,245,0.19956149979945192,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.9257313286110573,0.24340901103988796,7.022490851275956,322488393.360685,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task9__init30__rollout0,development,libero_object_temp,x0.2,9,30,0,43711525,x0.2|task9|init30,pick up the orange juice and place it in the basket,workspace_calibrated,9e091aba50083bdbc26968889c0238aca6f8c0d06260c4bd1e1b83dea811d125,0.0,0,0,1,,orange juice,68.0,140.0,-0.42978725192262934,0.05413344654827264,0.1425982564687729,0.010156081717541817,0.775136398722899,10.133794784545898,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,245,0.19956149979945192,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.9257313286110573,0.24340901103988796,7.022490851275956,322488393.360685,0.0,True,False,False,True,True,0.4027448797474649,25.13310718536377,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task9__init31__rollout0,development,libero_object_temp,x0.2,9,31,0,40210911,x0.2|task9|init31,pick up the orange juice and place it in the basket,baseline_h8,454e4f53e22f3010618a64ed8241652fb0bde02c985805ccd4e6957da819b4a0,0.0,0,0,0,,orange juice,60.0,132.0,-0.43555722254891815,0.0178646916775004,0.17794805765151978,0.006047140481641152,0.8420774486808774,8.354935765266418,0,baseline,True,0,280,26,0.0,1,0,0,target_drop_candidate,target_drop_candidate,58,False,False,False,-1,,orange_juice_1,orange_juice_1,True,58,orange_juice_1,False,-1,,False,-1,True,0.0,0.0,-1,52,0.049955250858676456,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.0483726337277204,0.3208987148791421,2.787349390906748,123312666.6962737,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task9__init31__rollout0,development,libero_object_temp,x0.2,9,31,0,40210911,x0.2|task9|init31,pick up the orange juice and place it in the basket,workspace_calibrated,454e4f53e22f3010618a64ed8241652fb0bde02c985805ccd4e6957da819b4a0,0.0,0,0,1,,orange juice,60.0,132.0,-0.43555722254891815,0.0178646916775004,0.17794805765151978,0.006047140481641152,0.8420774486808774,8.354935765266418,0,workspace_calibrated,True,0,280,26,0.0,1,0,0,target_drop_candidate,target_drop_candidate,58,False,False,False,-1,,orange_juice_1,orange_juice_1,True,58,orange_juice_1,False,-1,,False,-1,True,0.0,0.0,-1,52,0.049955250858676456,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.0483726337277204,0.3208987148791421,2.787349390906748,123312666.6962737,-1.0,True,False,False,True,True,0.42023751430938344,25.13310718536377,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task4__init27__rollout0,development,libero_object_temp,y0.2,4,27,0,44591356,y0.2|task4|init27,pick up the ketchup and place it in the basket,baseline_h8,0030f06bab50dd0f6a2ee764ef9d9719e16934e5c37c008abc16ff0c01134ade,0.0,0,0,0,,ketchup,115.0,100.0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.12717496842610404,0.28545132733213074,36.08626127243042,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,4.065317915635802e-09,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],1.865350867998064,0.37133438067033053,5.258285850204449,245533147.3920177,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task4__init27__rollout0,development,libero_object_temp,y0.2,4,27,0,44591356,y0.2|task4|init27,pick up the ketchup and place it in the basket,workspace_calibrated,0030f06bab50dd0f6a2ee764ef9d9719e16934e5c37c008abc16ff0c01134ade,0.0,0,0,1,,ketchup,115.0,100.0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.12717496842610404,0.28545132733213074,36.08626127243042,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,4.065317915635802e-09,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],1.865350867998064,0.37133438067033053,5.258285850204449,245533147.3920177,0.0,True,True,False,True,True,0.3431637998583183,7.541533684730529,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task4__init28__rollout0,development,libero_object_temp,y0.2,4,28,0,40316676,y0.2|task4|init28,pick up the ketchup and place it in the basket,baseline_h8,46c6531eedc78b170459c04a5e2c2328fadece6357bc434cd075e75900c7a3d1,0.0,0,0,0,,ketchup,115.0,100.0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.10530881585889916,0.3112344842336737,27.72464895248413,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,4.065317915635802e-09,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],2.0456380577858564,0.24928327326476696,4.858067985151345,153769855.95767418,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task4__init28__rollout0,development,libero_object_temp,y0.2,4,28,0,40316676,y0.2|task4|init28,pick up the ketchup and place it in the basket,workspace_calibrated,46c6531eedc78b170459c04a5e2c2328fadece6357bc434cd075e75900c7a3d1,0.0,0,0,1,,ketchup,115.0,100.0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.10530881585889916,0.3112344842336737,27.72464895248413,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,4.065317915635802e-09,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],2.0456380577858564,0.24928327326476696,4.858067985151345,153769855.95767418,0.0,True,True,False,True,True,0.331106720978976,7.541533684730529,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task4__init29__rollout0,development,libero_object_temp,y0.2,4,29,0,49093820,y0.2|task4|init29,pick up the ketchup and place it in the basket,baseline_h8,0f070c706d4e2617e0138d10fb4d2da34fcb26bb6b84d31335e6bd918db165e9,0.0,0,0,0,,ketchup,115.0,100.0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.09424963134634562,0.3095646946559033,28.091750621795654,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,4.065318068291468e-09,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],2.045139801943469,0.2227344402280623,4.936628822422913,160219748.26818126,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task4__init29__rollout0,development,libero_object_temp,y0.2,4,29,0,49093820,y0.2|task4|init29,pick up the ketchup and place it in the basket,workspace_calibrated,0f070c706d4e2617e0138d10fb4d2da34fcb26bb6b84d31335e6bd918db165e9,0.0,0,0,1,,ketchup,115.0,100.0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.09424963134634562,0.3095646946559033,28.091750621795654,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,4.065318068291468e-09,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],2.045139801943469,0.2227344402280623,4.936628822422913,160219748.26818126,0.0,True,True,False,True,True,0.32386566292267743,7.541533684730529,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task4__init30__rollout0,development,libero_object_temp,y0.2,4,30,0,42559314,y0.2|task4|init30,pick up the ketchup and place it in the basket,baseline_h8,a3f8c912b352c5ac10673666b534204b8041b858e350a0cbc2cedb1402f35d7e,0.0,0,0,0,,ketchup,115.0,100.0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.10368478292685222,0.30314804715151145,29.187861442565918,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,4.065317915635802e-09,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],2.026007234235649,0.2609871316770592,4.762242250634095,153223916.28043526,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task4__init30__rollout0,development,libero_object_temp,y0.2,4,30,0,42559314,y0.2|task4|init30,pick up the ketchup and place it in the basket,workspace_calibrated,a3f8c912b352c5ac10673666b534204b8041b858e350a0cbc2cedb1402f35d7e,0.0,0,0,1,,ketchup,115.0,100.0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.10368478292685222,0.30314804715151145,29.187861442565918,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,4.065317915635802e-09,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],2.026007234235649,0.2609871316770592,4.762242250634095,153223916.28043526,0.0,True,True,False,True,True,0.3339892299330648,7.541533684730529,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task4__init31__rollout0,development,libero_object_temp,y0.2,4,31,0,47070494,y0.2|task4|init31,pick up the ketchup and place it in the basket,baseline_h8,6d4ac68566e1944b0617aa2ad65ed77c3f57c75e015d121bdeca8bd83418a5a0,0.0,0,0,0,,ketchup,115.0,100.0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.10738900998838156,0.2948915049686808,30.595118761062622,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,4.065317915635802e-09,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],2.054505798625346,0.2050501536902482,5.3479378051509645,219149246.43428993,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task4__init31__rollout0,development,libero_object_temp,y0.2,4,31,0,47070494,y0.2|task4|init31,pick up the ketchup and place it in the basket,workspace_calibrated,6d4ac68566e1944b0617aa2ad65ed77c3f57c75e015d121bdeca8bd83418a5a0,0.0,0,0,1,,ketchup,115.0,100.0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.10738900998838156,0.2948915049686808,30.595118761062622,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,4.065317915635802e-09,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],2.054505798625346,0.2050501536902482,5.3479378051509645,219149246.43428993,0.0,True,True,False,True,True,0.3181504353411016,7.541533684730529,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task6__init27__rollout0,development,libero_object_temp,y0.2,6,27,0,46923359,y0.2|task6|init27,pick up the butter and place it in the basket,baseline_h8,f8465b80f936b1258fe5e2698b40d98a6b84a2043180f535a8a566a61006ebfa,0.0,0,0,0,,butter,131.0,100.0,-0.08973976355996383,-0.10593543103300271,0.02216469496488571,0.09478561366092637,0.3513298240800043,34.96153259277344,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,8.593820099989102e-15,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],1.7311342191579195,0.34636862896122456,7.493804693730139,446657866.7931548,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task6__init27__rollout0,development,libero_object_temp,y0.2,6,27,0,46923359,y0.2|task6|init27,pick up the butter and place it in the basket,workspace_calibrated,f8465b80f936b1258fe5e2698b40d98a6b84a2043180f535a8a566a61006ebfa,0.0,25,1,0,,butter,131.0,100.0,-0.08973976355996383,-0.10593543103300271,0.02216469496488571,0.09478561366092637,0.3513298240800043,34.96153259277344,1,workspace_calibrated,True,1,186,12,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,186,125,0.21997671363855484,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.562096864193646,0.3119447633779825,7.302384578431288,53145114.98499404,3.0,True,True,True,True,True,0.16387439967483916,15.786628246307373,True,butter,131.0,100.0,-0.09686271077624342,-0.106700475228301,0.017630618065595516,0.10718940725067606,0.34135629260062456,38.47490167617798,True,workspace_calibrated,True,True,True,True,True,True,0.17675415900956962,15.786628246307373,True
p3c_development__y0p2__task6__init28__rollout0,development,libero_object_temp,y0.2,6,28,0,42806426,y0.2|task6|init28,pick up the butter and place it in the basket,baseline_h8,522377ea216406afbb9a33819359c5919172445a64eaae91ddd8847fd638748c,0.0,0,0,0,,butter,131.0,100.0,-0.08516349966396763,-0.10544391480755838,0.025077693164348602,0.08902812281165831,0.35820334733156634,32.633721351623535,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,8.593820099989102e-15,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],1.7716503310305929,0.34752724162541987,7.14753945317739,440435651.6917864,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task6__init28__rollout0,development,libero_object_temp,y0.2,6,28,0,42806426,y0.2|task6|init28,pick up the butter and place it in the basket,workspace_calibrated,522377ea216406afbb9a33819359c5919172445a64eaae91ddd8847fd638748c,0.0,25,1,0,,butter,131.0,100.0,-0.08516349966396763,-0.10544391480755838,0.025077693164348602,0.08902812281165831,0.35820334733156634,32.633721351623535,1,workspace_calibrated,True,1,185,11,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,185,126,0.22121581433681425,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.5575866499986293,0.3071181258073776,7.7934151640838465,64046859.8370525,3.0,True,True,True,True,True,0.16522303618916656,15.786628246307373,True,butter,131.0,100.0,-0.0914236569888841,-0.106116290564062,0.021092820912599564,0.1011464260402036,0.3476938328578172,36.5373592376709,True,workspace_calibrated,True,True,True,True,True,True,0.17682718326417968,15.786628246307373,True
p3c_development__y0p2__task6__init29__rollout0,development,libero_object_temp,y0.2,6,29,0,44332078,y0.2|task6|init29,pick up the butter and place it in the basket,baseline_h8,679e98468c121c150dbc4eb16c54f16f9f1e57091e3c29f89633b694f05471a6,0.0,0,0,0,,butter,131.0,100.0,-0.08869309839831785,-0.10582301336626666,0.022830944508314133,0.0928055449555016,0.3543469607248686,34.27559566497803,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,8.593820099989102e-15,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],1.7638998001505843,0.09090472780336797,7.675416817429398,496560184.70351326,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task6__init29__rollout0,development,libero_object_temp,y0.2,6,29,0,44332078,y0.2|task6|init29,pick up the butter and place it in the basket,workspace_calibrated,679e98468c121c150dbc4eb16c54f16f9f1e57091e3c29f89633b694f05471a6,0.0,25,1,0,,butter,131.0,100.0,-0.08869309839831785,-0.10582301336626666,0.022830944508314133,0.0928055449555016,0.3543469607248686,34.27559566497803,1,workspace_calibrated,True,1,179,11,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,179,126,0.22608361554506087,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.5456135245122136,0.3389012975518156,7.503467005043016,51747965.842627585,3.0,True,True,True,True,True,0.16247259130400343,15.786628246307373,True,butter,131.0,100.0,-0.09511802889344378,-0.10651308667879339,0.01874118670821201,0.10097585009008342,0.3471702632420016,37.15369129180908,True,workspace_calibrated,True,True,True,True,True,True,0.17465839183849763,15.786628246307373,True
p3c_development__y0p2__task6__init30__rollout0,development,libero_object_temp,y0.2,6,30,0,40709604,y0.2|task6|init30,pick up the butter and place it in the basket,baseline_h8,ede12e030f31da967119fb0cab514d58eab1019e480a37ea533429ecd47daabe,0.0,0,0,0,,butter,131.0,100.0,-0.0878683781028422,-0.1057344338140616,0.023355916142463684,0.09412424835456489,0.3536817619447908,33.803099155426025,0,baseline,True,1,234,21,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,234,174,0.21679771769478343,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.7843026192693063,0.30680320279750045,5.773412706822615,98565806.59452467,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task6__init30__rollout0,development,libero_object_temp,y0.2,6,30,0,40709604,y0.2|task6|init30,pick up the butter and place it in the basket,workspace_calibrated,ede12e030f31da967119fb0cab514d58eab1019e480a37ea533429ecd47daabe,0.0,25,1,0,,butter,131.0,100.0,-0.0878683781028422,-0.1057344338140616,0.023355916142463684,0.09412424835456489,0.3536817619447908,33.803099155426025,1,workspace_calibrated,True,1,186,12,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,186,126,0.22075001345004305,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.560530223529643,0.32023600416673914,7.401042666716755,55620479.20402105,3.0,True,True,True,True,True,0.1639312243405121,15.786628246307373,True,butter,131.0,100.0,-0.09129482315585291,-0.10610245309298075,0.021174829453229904,0.10225112367724895,0.34628302205985034,36.980074405670166,True,workspace_calibrated,True,True,True,True,True,True,0.17653846689188113,15.786628246307373,True
p3c_development__y0p2__task6__init31__rollout0,development,libero_object_temp,y0.2,6,31,0,46755666,y0.2|task6|init31,pick up the butter and place it in the basket,baseline_h8,e73dc762253c0ea2119480258d0c38f99299e406ba2e94f4bf5b4c9a12cbe2b3,0.0,0,0,0,,butter,131.0,100.0,-0.09015912605535403,-0.10598047290023582,0.021897751837968826,0.0850837829112642,0.35808079456735503,34.665785789489746,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,8.593820099989102e-15,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],2.0776869654039265,0.2903169658998424,7.151582239746544,341356695.5327051,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task6__init31__rollout0,development,libero_object_temp,y0.2,6,31,0,46755666,y0.2|task6|init31,pick up the butter and place it in the basket,workspace_calibrated,e73dc762253c0ea2119480258d0c38f99299e406ba2e94f4bf5b4c9a12cbe2b3,0.0,25,1,0,,butter,131.0,100.0,-0.09015912605535403,-0.10598047290023582,0.021897751837968826,0.0850837829112642,0.35808079456735503,34.665785789489746,1,workspace_calibrated,True,1,188,12,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,188,127,0.2151133169277121,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.5706357908148747,0.3138643705477798,7.532915829481933,58129322.63928177,3.0,True,True,True,True,True,0.15834912476599167,15.786628246307373,True,butter,131.0,100.0,-0.09410126928675333,-0.10640388103518922,0.01938840001821518,0.09193590707333985,0.35213297247805225,36.79827642440796,True,workspace_calibrated,True,True,True,True,True,True,0.17017674999480817,15.786628246307373,True
p3c_development__y0p2__task9__init27__rollout0,development,libero_object_temp,y0.2,9,27,0,41240756,y0.2|task9|init27,pick up the orange juice and place it in the basket,baseline_h8,1e4a8ed7217cf3f7a50927c275c336e4c5de52a7db574e836b12c059df70469c,0.0,0,0,0,,orange juice,140.0,140.0,0.042799050110629344,0.040029253594080605,0.07094428688287735,0.18400418771295401,0.2632788509288249,48.80876159667969,0,baseline,True,0,280,26,0.0,0,0,0,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,0.004682459719533835,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.2093866240522868,0.28535929978587193,3.7673285656684636,249983857.59938708,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task9__init27__rollout0,development,libero_object_temp,y0.2,9,27,0,41240756,y0.2|task9|init27,pick up the orange juice and place it in the basket,workspace_calibrated,1e4a8ed7217cf3f7a50927c275c336e4c5de52a7db574e836b12c059df70469c,0.0,25,1,0,,orange juice,140.0,140.0,0.042799050110629344,0.040029253594080605,0.07094428688287735,0.18400418771295401,0.2632788509288249,48.80876159667969,1,workspace_calibrated,True,1,166,9,1.0,0,0,0,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,166,126,0.1489869880226714,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],1.2810656330588825,0.3100271206355113,8.00378460871972,62352977.40634646,3.0,True,True,True,True,True,0.15490795810404548,25.13310718536377,True,orange juice,140.0,140.0,0.03995702372547982,0.04016249978874824,0.06901674717664719,0.19373145962077443,0.2445738722074188,62.962642669677734,True,workspace_calibrated,True,True,True,True,True,True,0.17759213346073888,25.13310718536377,True
p3c_development__y0p2__task9__init28__rollout0,development,libero_object_temp,y0.2,9,28,0,46243385,y0.2|task9|init28,pick up the orange juice and place it in the basket,baseline_h8,792bbc5acd250b574550da65c219f031a94c0ea19f9bc357b198b48db6c0cbe0,0.0,0,0,0,,orange juice,140.0,140.0,0.040238018634473405,0.040149325561183,0.0692073255777359,0.1768536723269559,0.25954248826890325,54.43911552429199,0,baseline,True,0,280,26,0.0,0,0,0,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,141,0.14209524119336964,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.1563394992638005,0.3284500786608279,4.2039309461444505,234237835.97148633,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__y0p2__task9__init28__rollout0,development,libero_object_temp,y0.2,9,28,0,46243385,y0.2|task9|init28,pick up the orange juice and place it in the basket,workspace_calibrated,792bbc5acd250b574550da65c219f031a94c0ea19f9bc357b198b48db6c0cbe0,0.0,25,1,0,,orange juice,140.0,140.0,0.040238018634473405,0.040149325561183,0.0692073255777359,0.1768536723269559,0.25954248826890325,54.43911552429199,1,workspace_calibrated,True,1,168,9,1.0,0,0,0,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,168,126,0.157344063158815,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],1.307966878540555,0.3135325701661829,8.295771683288114,67802863.8575854,3.0,True,True,True,True,True,0.1675936959939514,25.13310718536377,True,orange juice,140.0,140.0,0.04000058073764434,0.040160457652140234,0.06904628872871399,0.17874740080240095,0.25450669023020284,59.5588264465332,True,workspace_calibrated,True,True,True,True,True,True,0.18911626281126234,25.13310718536377,True
p3c_development__y0p2__task9__init29__rollout0,development,libero_object_temp,y0.2,9,29,0,46326624,y0.2|task9|init29,pick up the orange juice and place it in the basket,baseline_h8,4fe600060f33e1fb52abb439f91585bc4a8f745ea79e4a3936ebce4afba48f26,0.0,0,0,0,,orange juice,140.0,140.0,0.04256767614084067,0.040040101382539064,0.07078736275434494,0.18764612935359035,0.25723192635041614,52.231483459472656,0,baseline,True,0,280,26,0.0,0,0,0,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,1.040111205496963e-09,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.5163738996097191,0.2865341355320519,4.06259585182484,192919480.43279064,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
