quintile,states,mean_effect,mean_score,family,target_variant,alpha,scheme
2,128,-0.0625,-0.022235021812247,relative_object_spatial,potential_success,1.0,leave_one_level
3,128,-0.0703125,0.0437487207623742,relative_object_spatial,potential_success,1.0,leave_one_level
4,128,-0.125,0.1597847427677155,relative_object_spatial,potential_success,1.0,leave_one_level
0,128,0.109375,-0.553267437359255,relative_object_spatial,direct_success,1.0,leave_one_cell
1,128,-0.046875,-0.2072108204820848,relative_object_spatial,direct_success,1.0,leave_one_cell
2,128,-0.0390625,0.026742639040504,relative_object_spatial,direct_success,1.0,leave_one_cell
3,128,-0.0703125,0.3095159849581552,relative_object_spatial,direct_success,1.0,leave_one_cell
4,128,-0.0625,0.9107653055488067,relative_object_spatial,direct_success,1.0,leave_one_cell
0,128,0.1171875,-0.5163072153227805,relative_object_spatial,direct_terminal_utility,1.0,leave_one_cell
1,128,-0.0625,-0.1691587104649047,relative_object_spatial,direct_terminal_utility,1.0,leave_one_cell
2,128,0.0078125,0.0383597168505204,relative_object_spatial,direct_terminal_utility,1.0,leave_one_cell
3,128,-0.09375,0.3005371451832221,relative_object_spatial,direct_terminal_utility,1.0,leave_one_cell
4,128,-0.078125,0.8508019237600953,relative_object_spatial,direct_terminal_utility,1.0,leave_one_cell
0,128,0.109375,-0.620970806282976,relative_object_spatial,direct_grounded,1.0,leave_one_cell
1,128,-0.0546875,-0.2084809997823344,relative_object_spatial,direct_grounded,1.0,leave_one_cell
2,128,-0.0078125,0.0359455800446278,relative_object_spatial,direct_grounded,1.0,leave_one_cell
3,128,-0.078125,0.3451204011660316,relative_object_spatial,direct_grounded,1.0,leave_one_cell
4,128,-0.078125,0.9927563754246866,relative_object_spatial,direct_grounded,1.0,leave_one_cell
0,128,0.09375,-0.1674453659742349,relative_object_spatial,potential_success,1.0,leave_one_cell
1,128,0.0,-0.0573682633834965,relative_object_spatial,potential_success,1.0,leave_one_cell
2,128,-0.078125,0.0060809730759914,relative_object_spatial,potential_success,1.0,leave_one_cell
3,128,-0.0625,0.0670618924114041,relative_object_spatial,potential_success,1.0,leave_one_cell
4,128,-0.0625,0.1748075415353542,relative_object_spatial,potential_success,1.0,leave_one_cell
0,128,-0.0859375,-0.840306874793312,relative_object_spatial,direct_success,10.0,leave_one_task
1,128,0.015625,-0.3798389650011434,relative_object_spatial,direct_success,10.0,leave_one_task
2,128,-0.0078125,-0.0490003920102371,relative_object_spatial,direct_success,10.0,leave_one_task
3,128,-0.0234375,0.2349754644343233,relative_object_spatial,direct_success,10.0,leave_one_task
4,128,-0.0078125,0.6709165877252385,relative_object_spatial,direct_success,10.0,leave_one_task
0,128,-0.1171875,-0.8163153575607729,relative_object_spatial,direct_terminal_utility,10.0,leave_one_task
1,128,0.015625,-0.3907857572174512,relative_object_spatial,direct_terminal_utility,10.0,leave_one_task
2,128,0.0390625,-0.0619554816133016,relative_object_spatial,direct_terminal_utility,10.0,leave_one_task
3,128,-0.03125,0.2242782589309061,relative_object_spatial,direct_terminal_utility,10.0,leave_one_task
4,128,-0.015625,0.6314054245933873,relative_object_spatial,direct_terminal_utility,10.0,leave_one_task
0,128,-0.09375,-0.9851462476605916,relative_object_spatial,direct_grounded,10.0,leave_one_task
1,128,0.0078125,-0.4765909877654702,relative_object_spatial,direct_grounded,10.0,leave_one_task
2,128,0.015625,-0.0795456777486866,relative_object_spatial,direct_grounded,10.0,leave_one_task
3,128,-0.0234375,0.2508003770195059,relative_object_spatial,direct_grounded,10.0,leave_one_task
4,128,-0.015625,0.7226601067121216,relative_object_spatial,direct_grounded,10.0,leave_one_task
0,128,0.0390625,-0.0888386664461148,relative_object_spatial,potential_success,10.0,leave_one_task
1,128,-0.0078125,-0.0535969117909269,relative_object_spatial,potential_success,10.0,leave_one_task
2,128,0.0078125,-0.0233038507064617,relative_object_spatial,potential_success,10.0,leave_one_task
3,128,-0.0859375,0.0051412608711257,relative_object_spatial,potential_success,10.0,leave_one_task
4,128,-0.0625,0.0482645030686889,relative_object_spatial,potential_success,10.0,leave_one_task
0,128,0.0859375,-0.5912808805254379,relative_object_spatial,direct_success,10.0,leave_one_level
1,128,0.0,-0.2097750077611142,relative_object_spatial,direct_success,10.0,leave_one_level
2,128,0.0,0.0597249809133189,relative_object_spatial,direct_success,10.0,leave_one_level
3,128,-0.0859375,0.2882255880481981,relative_object_spatial,direct_success,10.0,leave_one_level
4,128,-0.109375,0.7142875351620726,relative_object_spatial,direct_success,10.0,leave_one_level
0,128,0.078125,-0.5596420538736917,relative_object_spatial,direct_terminal_utility,10.0,leave_one_level
1,128,0.03125,-0.2056883941447323,relative_object_spatial,direct_terminal_utility,10.0,leave_one_level
2,128,-0.0234375,0.0618179956933882,relative_object_spatial,direct_terminal_utility,10.0,leave_one_level
3,128,-0.109375,0.2736460996960306,relative_object_spatial,direct_terminal_utility,10.0,leave_one_level
4,128,-0.0859375,0.642371990644444,relative_object_spatial,direct_terminal_utility,10.0,leave_one_level
0,128,0.0859375,-0.6607225142976891,relative_object_spatial,direct_grounded,10.0,leave_one_level
1,128,0.0078125,-0.2448463285788854,relative_object_spatial,direct_grounded,10.0,leave_one_level
2,128,0.015625,0.069472277417985,relative_object_spatial,direct_grounded,10.0,leave_one_level
3,128,-0.1171875,0.3275920680838877,relative_object_spatial,direct_grounded,10.0,leave_one_level
4,128,-0.1015625,0.7694965881280456,relative_object_spatial,direct_grounded,10.0,leave_one_level
0,128,0.1015625,-0.0853254139871583,relative_object_spatial,potential_success,10.0,leave_one_level
1,128,0.0390625,-0.046240601550594,relative_object_spatial,potential_success,10.0,leave_one_level
2,128,0.015625,-0.0282397421179019,relative_object_spatial,potential_success,10.0,leave_one_level
3,128,-0.0234375,-0.0076871130744984,relative_object_spatial,potential_success,10.0,leave_one_level
4,128,-0.2421875,0.0288361511961656,relative_object_spatial,potential_success,10.0,leave_one_level
0,128,0.046875,-0.4353575788636796,relative_object_spatial,direct_success,10.0,leave_one_cell
1,128,-0.03125,-0.127708854839071,relative_object_spatial,direct_success,10.0,leave_one_cell
2,128,-0.0390625,0.0721745238188476,relative_object_spatial,direct_success,10.0,leave_one_cell
3,128,-0.0078125,0.292641602358295,relative_object_spatial,direct_success,10.0,leave_one_cell
4,128,-0.078125,0.6930553089917908,relative_object_spatial,direct_success,10.0,leave_one_cell
0,128,0.0625,-0.4025560219062447,relative_object_spatial,direct_terminal_utility,10.0,leave_one_cell
1,128,-0.0234375,-0.1068635704077083,relative_object_spatial,direct_terminal_utility,10.0,leave_one_cell
2,128,-0.0625,0.0777065835577779,relative_object_spatial,direct_terminal_utility,10.0,leave_one_cell
3,128,0.0,0.2791974976785124,relative_object_spatial,direct_terminal_utility,10.0,leave_one_cell
4,128,-0.0859375,0.6568771940059853,relative_object_spatial,direct_terminal_utility,10.0,leave_one_cell
0,128,0.0625,-0.4953583610865695,relative_object_spatial,direct_grounded,10.0,leave_one_cell
1,128,-0.0390625,-0.1278944407825498,relative_object_spatial,direct_grounded,10.0,leave_one_cell
2,128,-0.015625,0.0865673514295493,relative_object_spatial,direct_grounded,10.0,leave_one_cell
3,128,-0.0390625,0.31885578817806,relative_object_spatial,direct_grounded,10.0,leave_one_cell
4,128,-0.078125,0.7572754755835478,relative_object_spatial,direct_grounded,10.0,leave_one_cell
0,128,0.1875,-0.07363101088567,relative_object_spatial,potential_success,10.0,leave_one_cell
1,128,-0.0546875,-0.0335217811830163,relative_object_spatial,potential_success,10.0,leave_one_cell
2,128,-0.015625,-0.012461630460423,relative_object_spatial,potential_success,10.0,leave_one_cell
3,128,-0.09375,0.003701092090117,relative_object_spatial,potential_success,10.0,leave_one_cell
4,128,-0.1328125,0.0293751587519942,relative_object_spatial,potential_success,10.0,leave_one_cell
0,128,-0.1015625,-1.277008125202844,object_spatial_only,direct_success,0.01,leave_one_task
1,128,-0.0390625,-0.5296500673136414,object_spatial_only,direct_success,0.01,leave_one_task
2,128,-0.0703125,0.0229130523670995,object_spatial_only,direct_success,0.01,leave_one_task
3,128,0.0234375,0.3991866876830774,object_spatial_only,direct_success,0.01,leave_one_task
4,128,0.078125,0.81685503201925,object_spatial_only,direct_success,0.01,leave_one_task
0,128,-0.0859375,-1.2541586835448353,object_spatial_only,direct_terminal_utility,0.01,leave_one_task
1,128,-0.0625,-0.4893224699118967,object_spatial_only,direct_terminal_utility,0.01,leave_one_task
2,128,-0.0859375,0.0062063502115017,object_spatial_only,direct_terminal_utility,0.01,leave_one_task
3,128,0.0390625,0.3638310738840632,object_spatial_only,direct_terminal_utility,0.01,leave_one_task
4,128,0.0859375,0.744547867740432,object_spatial_only,direct_terminal_utility,0.01,leave_one_task
0,128,-0.1015625,-1.5468283274541914,object_spatial_only,direct_grounded,0.01,leave_one_task
1,128,-0.03125,-0.5983305577076701,object_spatial_only,direct_grounded,0.01,leave_one_task
2,128,-0.0625,0.001303956168936,object_spatial_only,direct_grounded,0.01,leave_one_task
3,128,0.0,0.4307235778501403,object_spatial_only,direct_grounded,0.01,leave_one_task
4,128,0.0859375,0.8901231020476879,object_spatial_only,direct_grounded,0.01,leave_one_task
0,128,-0.1171875,-0.711417529533228,object_spatial_only,potential_success,0.01,leave_one_task
1,128,-0.03125,-0.2545860452458092,object_spatial_only,potential_success,0.01,leave_one_task
2,128,0.0390625,0.0135204226438039,object_spatial_only,potential_success,0.01,leave_one_task
3,128,-0.03125,0.2405454750753451,object_spatial_only,potential_success,0.01,leave_one_task
4,128,0.03125,0.5748400223547109,object_spatial_only,potential_success,0.01,leave_one_task
0,128,0.0390625,-0.5539886506092785,object_spatial_only,direct_success,0.01,leave_one_level
1,128,0.046875,-0.2132929107996946,object_spatial_only,direct_success,0.01,leave_one_level
2,128,-0.015625,0.0019924290126607,object_spatial_only,direct_success,0.01,leave_one_level
3,128,-0.0234375,0.2050775875248466,object_spatial_only,direct_success,0.01,leave_one_level
4,128,-0.15625,0.5338178404395949,object_spatial_only,direct_success,0.01,leave_one_level
0,128,0.0078125,-0.5147784838698614,object_spatial_only,direct_terminal_utility,0.01,leave_one_level
1,128,0.0703125,-0.1815742648742006,object_spatial_only,direct_terminal_utility,0.01,leave_one_level
2,128,-0.0234375,0.0013733198167757,object_spatial_only,direct_terminal_utility,0.01,leave_one_level
3,128,-0.03125,0.2035181659051257,object_spatial_only,direct_terminal_utility,0.01,leave_one_level
4,128,-0.1328125,0.5298313897852218,object_spatial_only,direct_terminal_utility,0.01,leave_one_level
0,128,0.03125,-0.5980218941816879,object_spatial_only,direct_grounded,0.01,leave_one_level
1,128,0.0390625,-0.221050315737083,object_spatial_only,direct_grounded,0.01,leave_one_level
2,128,-0.0234375,-0.003359792244974,object_spatial_only,direct_grounded,0.01,leave_one_level
3,128,0.0,0.2208264309597263,object_spatial_only,direct_grounded,0.01,leave_one_level
4,128,-0.15625,0.5998864113079928,object_spatial_only,direct_grounded,0.01,leave_one_level
0,128,0.03125,-0.4062949022296485,object_spatial_only,potential_success,0.01,leave_one_level
1,128,0.03125,-0.1538442673969135,object_spatial_only,potential_success,0.01,leave_one_level
2,128,-0.0234375,0.0028629734161177,object_spatial_only,potential_success,0.01,leave_one_level
3,128,-0.0625,0.1400944384028463,object_spatial_only,potential_success,0.01,leave_one_level
4,128,-0.0859375,0.400733091761365,object_spatial_only,potential_success,0.01,leave_one_level
0,128,-0.0234375,-0.5004202192571132,object_spatial_only,direct_success,0.01,leave_one_cell
1,128,-0.03125,-0.1309367739127462,object_spatial_only,direct_success,0.01,leave_one_cell
2,128,-0.0546875,0.0640610270205136,object_spatial_only,direct_success,0.01,leave_one_cell
3,128,0.0234375,0.2525193154425574,object_spatial_only,direct_success,0.01,leave_one_cell
4,128,-0.0234375,0.5835382801169773,object_spatial_only,direct_success,0.01,leave_one_cell
0,128,-0.0078125,-0.4502036087429339,object_spatial_only,direct_terminal_utility,0.01,leave_one_cell
1,128,-0.09375,-0.1150623974526592,object_spatial_only,direct_terminal_utility,0.01,leave_one_cell
2,128,0.0234375,0.0554454314284183,object_spatial_only,direct_terminal_utility,0.01,leave_one_cell
3,128,-0.0078125,0.2348833368953542,object_spatial_only,direct_terminal_utility,0.01,leave_one_cell
4,128,-0.0234375,0.5533457365047229,object_spatial_only,direct_terminal_utility,0.01,leave_one_cell
0,128,-0.015625,-0.5497758915128218,object_spatial_only,direct_grounded,0.01,leave_one_cell
1,128,-0.0859375,-0.145524361219581,object_spatial_only,direct_grounded,0.01,leave_one_cell
2,128,0.0078125,0.0590643887183381,object_spatial_only,direct_grounded,0.01,leave_one_cell
3,128,0.0,0.2691696641066529,object_spatial_only,direct_grounded,0.01,leave_one_cell
4,128,-0.015625,0.6483948513928166,object_spatial_only,direct_grounded,0.01,leave_one_cell
0,128,0.0859375,-0.3550771155382075,object_spatial_only,potential_success,0.01,leave_one_cell
1,128,-0.1171875,-0.0710893634325581,object_spatial_only,potential_success,0.01,leave_one_cell
2,128,0.0234375,0.057515977124954,object_spatial_only,potential_success,0.01,leave_one_cell
3,128,-0.03125,0.215702430218391,object_spatial_only,potential_success,0.01,leave_one_cell
4,128,-0.0703125,0.5048133510538139,object_spatial_only,potential_success,0.01,leave_one_cell
0,128,-0.109375,-1.2697596765348398,object_spatial_only,direct_success,0.1,leave_one_task
1,128,-0.03125,-0.5292223293409662,object_spatial_only,direct_success,0.1,leave_one_task
2,128,-0.0703125,0.0238038179570253,object_spatial_only,direct_success,0.1,leave_one_task
3,128,0.0234375,0.398106816722816,object_spatial_only,direct_success,0.1,leave_one_task
4,128,0.078125,0.8117494682262335,object_spatial_only,direct_success,0.1,leave_one_task
0,128,-0.09375,-1.2461260793817754,object_spatial_only,direct_terminal_utility,0.1,leave_one_task
1,128,-0.0546875,-0.4885943761865715,object_spatial_only,direct_terminal_utility,0.1,leave_one_task
2,128,-0.078125,0.0072739335386933,object_spatial_only,direct_terminal_utility,0.1,leave_one_task
3,128,0.0234375,0.3630892875341665,object_spatial_only,direct_terminal_utility,0.1,leave_one_task
4,128,0.09375,0.7398111663790721,object_spatial_only,direct_terminal_utility,0.1,leave_one_task
0,128,-0.1015625,-1.5370975059214624,object_spatial_only,direct_grounded,0.1,leave_one_task
1,128,-0.03125,-0.5978033450073176,object_spatial_only,direct_grounded,0.1,leave_one_task
2,128,-0.0625,0.0024647334220766,object_spatial_only,direct_grounded,0.1,leave_one_task
3,128,0.0,0.430032462957553,object_spatial_only,direct_grounded,0.1,leave_one_task
4,128,0.0859375,0.8844365671713552,object_spatial_only,direct_grounded,0.1,leave_one_task
0,128,-0.0546875,-0.3881505940551559,object_spatial_only,potential_success,0.1,leave_one_task
1,128,-0.0703125,-0.1519689947137538,object_spatial_only,potential_success,0.1,leave_one_task
2,128,0.0546875,-0.00419856108842,object_spatial_only,potential_success,0.1,leave_one_task
3,128,-0.0234375,0.117713223672214,object_spatial_only,potential_success,0.1,leave_one_task
4,128,-0.015625,0.328501408951973,object_spatial_only,potential_success,0.1,leave_one_task
0,128,0.03125,-0.5520681569331841,object_spatial_only,direct_success,0.1,leave_one_level
1,128,0.0625,-0.2117863105006036,object_spatial_only,direct_success,0.1,leave_one_level
2,128,-0.0234375,0.0009318742489819,object_spatial_only,direct_success,0.1,leave_one_level
3,128,-0.0234375,0.2023395219464679,object_spatial_only,direct_success,0.1,leave_one_level
4,128,-0.15625,0.5239093108121686,object_spatial_only,direct_success,0.1,leave_one_level
0,128,0.0078125,-0.5131914589559777,object_spatial_only,direct_terminal_utility,0.1,leave_one_level
1,128,0.0703125,-0.1805173083453228,object_spatial_only,direct_terminal_utility,0.1,leave_one_level
2,128,-0.03125,-0.0001228117160694,object_spatial_only,direct_terminal_utility,0.1,leave_one_level
3,128,-0.0234375,0.2015275551763802,object_spatial_only,direct_terminal_utility,0.1,leave_one_level
4,128,-0.1328125,0.5196995743477311,object_spatial_only,direct_terminal_utility,0.1,leave_one_level
0,128,0.0234375,-0.596396117787838,object_spatial_only,direct_grounded,0.1,leave_one_level
1,128,0.046875,-0.2204300826907476,object_spatial_only,direct_grounded,0.1,leave_one_level
2,128,-0.0390625,-0.0045204393080952,object_spatial_only,direct_grounded,0.1,leave_one_level
3,128,0.0078125,0.2186373045045801,object_spatial_only,direct_grounded,0.1,leave_one_level
4,128,-0.1484375,0.588349194832677,object_spatial_only,direct_grounded,0.1,leave_one_level
0,128,0.0390625,-0.2943607774600952,object_spatial_only,potential_success,0.1,leave_one_level
1,128,0.0234375,-0.1377821535032147,object_spatial_only,potential_success,0.1,leave_one_level
2,128,-0.0625,-0.0249874207704295,object_spatial_only,potential_success,0.1,leave_one_level
3,128,0.03125,0.0619043721886684,object_spatial_only,potential_success,0.1,leave_one_level
4,128,-0.140625,0.2105124686348951,object_spatial_only,potential_success,0.1,leave_one_level
0,128,-0.03125,-0.4981743550703569,object_spatial_only,direct_success,0.1,leave_one_cell
1,128,-0.0234375,-0.1301395301318392,object_spatial_only,direct_success,0.1,leave_one_cell
2,128,-0.0546875,0.0641514601114504,object_spatial_only,direct_success,0.1,leave_one_cell
3,128,0.015625,0.2517484355340437,object_spatial_only,direct_success,0.1,leave_one_cell
4,128,-0.015625,0.5776258008343452,object_spatial_only,direct_success,0.1,leave_one_cell
0,128,0.0,-0.4477765373408901,object_spatial_only,direct_terminal_utility,0.1,leave_one_cell
1,128,-0.09375,-0.1146430368091993,object_spatial_only,direct_terminal_utility,0.1,leave_one_cell
2,128,0.015625,0.0557856051727874,object_spatial_only,direct_terminal_utility,0.1,leave_one_cell
3,128,-0.0078125,0.2339449538186103,object_spatial_only,direct_terminal_utility,0.1,leave_one_cell
4,128,-0.0234375,0.547975178907678,object_spatial_only,direct_terminal_utility,0.1,leave_one_cell
0,128,-0.0078125,-0.5471750101962902,object_spatial_only,direct_grounded,0.1,leave_one_cell
1,128,-0.09375,-0.1450644883543518,object_spatial_only,direct_grounded,0.1,leave_one_cell
2,128,0.0,0.0597697069730401,object_spatial_only,direct_grounded,0.1,leave_one_cell
3,128,0.0078125,0.2680352716776283,object_spatial_only,direct_grounded,0.1,leave_one_cell
4,128,-0.015625,0.6418491805096533,object_spatial_only,direct_grounded,0.1,leave_one_cell
0,128,0.03125,-0.2446807864947027,object_spatial_only,potential_success,0.1,leave_one_cell
1,128,-0.0234375,-0.0641106264073468,object_spatial_only,potential_success,0.1,leave_one_cell
2,128,0.015625,0.04216116328509,object_spatial_only,potential_success,0.1,leave_one_cell
3,128,-0.046875,0.1244817801571771,object_spatial_only,potential_success,0.1,leave_one_cell
4,128,-0.0859375,0.308431300200385,object_spatial_only,potential_success,0.1,leave_one_cell
0,128,-0.1015625,-1.2112756583067503,object_spatial_only,direct_success,1.0,leave_one_task
1,128,-0.0390625,-0.5226662932392088,object_spatial_only,direct_success,1.0,leave_one_task
2,128,-0.0625,0.0297562386910259,object_spatial_only,direct_success,1.0,leave_one_task
3,128,0.015625,0.3869942046737224,object_spatial_only,direct_success,1.0,leave_one_task
4,128,0.078125,0.7771320246476192,object_spatial_only,direct_success,1.0,leave_one_task
0,128,-0.09375,-1.1814258899317105,object_spatial_only,direct_terminal_utility,1.0,leave_one_task
1,128,-0.0546875,-0.4797143913132464,object_spatial_only,direct_terminal_utility,1.0,leave_one_task
2,128,-0.046875,0.0128675236977544,object_spatial_only,direct_terminal_utility,1.0,leave_one_task
3,128,-0.015625,0.3567195296190147,object_spatial_only,direct_terminal_utility,1.0,leave_one_task
4,128,0.1015625,0.7075547788613783,object_spatial_only,direct_terminal_utility,1.0,leave_one_task
0,128,-0.0859375,-1.4572196641136297,object_spatial_only,direct_grounded,1.0,leave_one_task
1,128,-0.0390625,-0.5901844617433798,object_spatial_only,direct_grounded,1.0,leave_one_task
2,128,-0.0703125,0.0097412032073838,object_spatial_only,direct_grounded,1.0,leave_one_task
3,128,-0.0078125,0.4212160245106142,object_spatial_only,direct_grounded,1.0,leave_one_task
4,128,0.09375,0.8453156045380468,object_spatial_only,direct_grounded,1.0,leave_one_task
0,128,0.0546875,-0.1652078048890612,object_spatial_only,potential_success,1.0,leave_one_task
1,128,-0.1015625,-0.0762054263484694,object_spatial_only,potential_success,1.0,leave_one_task
2,128,0.015625,-0.0210916050129633,object_spatial_only,potential_success,1.0,leave_one_task
3,128,0.0078125,0.0349514482810135,object_spatial_only,potential_success,1.0,leave_one_task
4,128,-0.0859375,0.1300554905646677,object_spatial_only,potential_success,1.0,leave_one_task
0,128,0.0390625,-0.5363536079659014,object_spatial_only,direct_success,1.0,leave_one_level
1,128,0.0390625,-0.2005450808742927,object_spatial_only,direct_success,1.0,leave_one_level
2,128,-0.0234375,-0.0015279535629355,object_spatial_only,direct_success,1.0,leave_one_level
3,128,-0.03125,0.1876349037246035,object_spatial_only,direct_success,1.0,leave_one_level
4,128,-0.1328125,0.4646229432186871,object_spatial_only,direct_success,1.0,leave_one_level
0,128,0.015625,-0.4980513145180987,object_spatial_only,direct_terminal_utility,1.0,leave_one_level
1,128,0.0390625,-0.1755679106234625,object_spatial_only,direct_terminal_utility,1.0,leave_one_level
2,128,-0.03125,-0.0024499558217514,object_spatial_only,direct_terminal_utility,1.0,leave_one_level
3,128,-0.0078125,0.1882284407199558,object_spatial_only,direct_terminal_utility,1.0,leave_one_level
4,128,-0.125,0.4590339423627286,object_spatial_only,direct_terminal_utility,1.0,leave_one_level
0,128,0.0234375,-0.5809446450253926,object_spatial_only,direct_grounded,1.0,leave_one_level
1,128,0.0234375,-0.213286520135556,object_spatial_only,direct_grounded,1.0,leave_one_level
2,128,-0.0234375,-0.0083210876958101,object_spatial_only,direct_grounded,1.0,leave_one_level
3,128,0.0,0.2050446701199957,object_spatial_only,direct_grounded,1.0,leave_one_level
4,128,-0.1328125,0.5197489292157409,object_spatial_only,direct_grounded,1.0,leave_one_level
0,128,0.109375,-0.1725512574736654,object_spatial_only,potential_success,1.0,leave_one_level
1,128,0.0078125,-0.0869132701566925,object_spatial_only,potential_success,1.0,leave_one_level
2,128,-0.0625,-0.0425367628309729,object_spatial_only,potential_success,1.0,leave_one_level
3,128,-0.015625,0.0028124926118465,object_spatial_only,potential_success,1.0,leave_one_level
4,128,-0.1484375,0.070912559048757,object_spatial_only,potential_success,1.0,leave_one_level
0,128,-0.0234375,-0.4795771701098869,object_spatial_only,direct_success,1.0,leave_one_cell
1,128,-0.0546875,-0.1253190993283202,object_spatial_only,direct_success,1.0,leave_one_cell
2,128,-0.03125,0.0652223904837303,object_spatial_only,direct_success,1.0,leave_one_cell
3,128,0.0078125,0.2449804746884114,object_spatial_only,direct_success,1.0,leave_one_cell
4,128,-0.0078125,0.5400507807632201,object_spatial_only,direct_success,1.0,leave_one_cell
0,128,0.0078125,-0.4292456944063857,object_spatial_only,direct_terminal_utility,1.0,leave_one_cell
1,128,-0.0859375,-0.1103631739920231,object_spatial_only,direct_terminal_utility,1.0,leave_one_cell
2,128,-0.03125,0.0574865822017901,object_spatial_only,direct_terminal_utility,1.0,leave_one_cell
3,128,0.015625,0.2274457360451048,object_spatial_only,direct_terminal_utility,1.0,leave_one_cell
4,128,-0.015625,0.5122954255070677,object_spatial_only,direct_terminal_utility,1.0,leave_one_cell
0,128,-0.015625,-0.5263470523858733,object_spatial_only,direct_grounded,1.0,leave_one_cell
1,128,-0.0703125,-0.1419841743917106,object_spatial_only,direct_grounded,1.0,leave_one_cell
2,128,-0.015625,0.0627341525056534,object_spatial_only,direct_grounded,1.0,leave_one_cell
3,128,-0.0078125,0.2613925757150291,object_spatial_only,direct_grounded,1.0,leave_one_cell
4,128,0.0,0.5993736805788212,object_spatial_only,direct_grounded,1.0,leave_one_cell
0,128,0.0703125,-0.1421988151325897,object_spatial_only,potential_success,1.0,leave_one_cell
1,128,0.0078125,-0.047851271127697,object_spatial_only,potential_success,1.0,leave_one_cell
2,128,0.03125,-0.0049614078399005,object_spatial_only,potential_success,1.0,leave_one_cell
3,128,-0.09375,0.0389019551271645,object_spatial_only,potential_success,1.0,leave_one_cell
4,128,-0.125,0.1269836770818202,object_spatial_only,potential_success,1.0,leave_one_cell
0,128,-0.1015625,-0.9692787353361996,object_spatial_only,direct_success,10.0,leave_one_task
1,128,-0.03125,-0.4576510841491598,object_spatial_only,direct_success,10.0,leave_one_task
2,128,-0.015625,0.0286367828186118,object_spatial_only,direct_success,10.0,leave_one_task
3,128,-0.03125,0.3400431867317189,object_spatial_only,direct_success,10.0,leave_one_task
4,128,0.0703125,0.6537413298259451,object_spatial_only,direct_success,10.0,leave_one_task
0,128,-0.109375,-0.9208226237594564,object_spatial_only,direct_terminal_utility,10.0,leave_one_task
1,128,-0.046875,-0.4174077279447628,object_spatial_only,direct_terminal_utility,10.0,leave_one_task
2,128,0.0078125,0.0187734076091128,object_spatial_only,direct_terminal_utility,10.0,leave_one_task
3,128,-0.0390625,0.3165730186812592,object_spatial_only,direct_terminal_utility,10.0,leave_one_task
4,128,0.078125,0.596935297001533,object_spatial_only,direct_terminal_utility,10.0,leave_one_task
0,128,-0.109375,-1.1392944881159084,object_spatial_only,direct_grounded,10.0,leave_one_task
1,128,-0.03125,-0.5197682790747148,object_spatial_only,direct_grounded,10.0,leave_one_task
2,128,-0.0078125,0.0160568922612621,object_spatial_only,direct_grounded,10.0,leave_one_task
3,128,-0.0625,0.3674057607863579,object_spatial_only,direct_grounded,10.0,leave_one_task
4,128,0.1015625,0.7072524411753834,object_spatial_only,direct_grounded,10.0,leave_one_task
0,128,0.125,-0.0631381833155151,object_spatial_only,potential_success,10.0,leave_one_task
1,128,-0.0390625,-0.0403170950564108,object_spatial_only,potential_success,10.0,leave_one_task
2,128,0.015625,-0.0253951000515708,object_spatial_only,potential_success,10.0,leave_one_task
3,128,-0.0859375,-0.0042063727861616,object_spatial_only,potential_success,10.0,leave_one_task
4,128,-0.125,0.0236639590726014,object_spatial_only,potential_success,10.0,leave_one_task
0,128,0.0,-0.451218700820327,object_spatial_only,direct_success,10.0,leave_one_level
1,128,0.03125,-0.1868087925253196,object_spatial_only,direct_success,10.0,leave_one_level
2,128,0.0,0.0105864643520553,object_spatial_only,direct_success,10.0,leave_one_level
3,128,-0.0859375,0.161825640757515,object_spatial_only,direct_success,10.0,leave_one_level
4,128,-0.0546875,0.3659811683229114,object_spatial_only,direct_success,10.0,leave_one_level
0,128,0.03125,-0.4154459271027936,object_spatial_only,direct_terminal_utility,10.0,leave_one_level
1,128,0.0,-0.1671255065555141,object_spatial_only,direct_terminal_utility,10.0,leave_one_level
2,128,0.0,0.0085359690102879,object_spatial_only,direct_terminal_utility,10.0,leave_one_level
3,128,-0.0625,0.1551327765249743,object_spatial_only,direct_terminal_utility,10.0,leave_one_level
4,128,-0.078125,0.3547332473705336,object_spatial_only,direct_terminal_utility,10.0,leave_one_level
0,128,0.015625,-0.4940397018459082,object_spatial_only,direct_grounded,10.0,leave_one_level
1,128,0.0,-0.2001351819381072,object_spatial_only,direct_grounded,10.0,leave_one_level
2,128,0.0078125,0.0034398989775861,object_spatial_only,direct_grounded,10.0,leave_one_level
3,128,-0.0546875,0.1717958171310559,object_spatial_only,direct_grounded,10.0,leave_one_level
4,128,-0.078125,0.4080412224598453,object_spatial_only,direct_grounded,10.0,leave_one_level
0,128,0.078125,-0.0801005877158345,object_spatial_only,potential_success,10.0,leave_one_level
1,128,0.03125,-0.0491846821404802,object_spatial_only,potential_success,10.0,leave_one_level
2,128,0.0546875,-0.0364846460897266,object_spatial_only,potential_success,10.0,leave_one_level
3,128,-0.015625,-0.0245151074327705,object_spatial_only,potential_success,10.0,leave_one_level
4,128,-0.2578125,0.0098978952999323,object_spatial_only,potential_success,10.0,leave_one_level
0,128,-0.03125,-0.4055951349888899,object_spatial_only,direct_success,10.0,leave_one_cell
1,128,0.0,-0.1143793655544704,object_spatial_only,direct_success,10.0,leave_one_cell
