id,factor,seed_group,arm,selected,count,fraction
Environment_base_t0_i0_g0,Environment,0,action_medoid,0,7,0.3888888888888889
Environment_base_t0_i0_g0,Environment,0,action_medoid,1,8,0.4444444444444444
Environment_base_t0_i0_g0,Environment,0,action_medoid,2,3,0.16666666666666666
Environment_base_t0_i0_g0,Environment,0,decoder_medoid,0,3,0.16666666666666666
Environment_base_t0_i0_g0,Environment,0,decoder_medoid,1,14,0.7777777777777778
Environment_base_t0_i0_g0,Environment,0,decoder_medoid,2,1,0.05555555555555555
Environment_base_t0_i0_g0,Environment,0,first,0,18,1.0
Environment_base_t0_i0_g0,Environment,0,max_value,0,2,0.1111111111111111
Environment_base_t0_i0_g0,Environment,0,max_value,1,5,0.2777777777777778
Environment_base_t0_i0_g0,Environment,0,max_value,2,11,0.6111111111111112
Environment_base_t0_i0_g1,Environment,1,action_medoid,0,9,0.5
Environment_base_t0_i0_g1,Environment,1,action_medoid,1,8,0.4444444444444444
Environment_base_t0_i0_g1,Environment,1,action_medoid,2,1,0.05555555555555555
Environment_base_t0_i0_g1,Environment,1,decoder_medoid,0,11,0.6111111111111112
Environment_base_t0_i0_g1,Environment,1,decoder_medoid,1,7,0.3888888888888889
Environment_base_t0_i0_g1,Environment,1,first,0,18,1.0
Environment_base_t0_i0_g1,Environment,1,max_value,0,1,0.05555555555555555
Environment_base_t0_i0_g1,Environment,1,max_value,1,14,0.7777777777777778
Environment_base_t0_i0_g1,Environment,1,max_value,2,3,0.16666666666666666
Environment_base_t0_i0_g2,Environment,2,action_medoid,0,7,0.3888888888888889
Environment_base_t0_i0_g2,Environment,2,action_medoid,1,5,0.2777777777777778
Environment_base_t0_i0_g2,Environment,2,action_medoid,2,6,0.3333333333333333
Environment_base_t0_i0_g2,Environment,2,decoder_medoid,0,9,0.5
Environment_base_t0_i0_g2,Environment,2,decoder_medoid,1,2,0.1111111111111111
Environment_base_t0_i0_g2,Environment,2,decoder_medoid,2,7,0.3888888888888889
Environment_base_t0_i0_g2,Environment,2,first,0,18,1.0
Environment_base_t0_i0_g2,Environment,2,max_value,0,7,0.3888888888888889
Environment_base_t0_i0_g2,Environment,2,max_value,1,11,0.6111111111111112
Environment_base_t0_i1_g0,Environment,0,action_medoid,1,16,0.8888888888888888
Environment_base_t0_i1_g0,Environment,0,action_medoid,2,2,0.1111111111111111
Environment_base_t0_i1_g0,Environment,0,decoder_medoid,1,18,1.0
Environment_base_t0_i1_g0,Environment,0,first,0,18,1.0
Environment_base_t0_i1_g0,Environment,0,max_value,0,1,0.05555555555555555
Environment_base_t0_i1_g0,Environment,0,max_value,1,13,0.7222222222222222
Environment_base_t0_i1_g0,Environment,0,max_value,2,4,0.2222222222222222
Environment_base_t0_i1_g1,Environment,1,action_medoid,0,5,0.2777777777777778
Environment_base_t0_i1_g1,Environment,1,action_medoid,1,10,0.5555555555555556
Environment_base_t0_i1_g1,Environment,1,action_medoid,2,3,0.16666666666666666
Environment_base_t0_i1_g1,Environment,1,decoder_medoid,0,8,0.4444444444444444
Environment_base_t0_i1_g1,Environment,1,decoder_medoid,1,10,0.5555555555555556
Environment_base_t0_i1_g1,Environment,1,first,0,18,1.0
Environment_base_t0_i1_g1,Environment,1,max_value,0,1,0.05555555555555555
Environment_base_t0_i1_g1,Environment,1,max_value,1,5,0.2777777777777778
Environment_base_t0_i1_g1,Environment,1,max_value,2,12,0.6666666666666666
Environment_base_t0_i1_g2,Environment,2,action_medoid,0,10,0.5555555555555556
Environment_base_t0_i1_g2,Environment,2,action_medoid,1,3,0.16666666666666666
Environment_base_t0_i1_g2,Environment,2,action_medoid,2,5,0.2777777777777778
Environment_base_t0_i1_g2,Environment,2,decoder_medoid,0,5,0.2777777777777778
Environment_base_t0_i1_g2,Environment,2,decoder_medoid,1,2,0.1111111111111111
Environment_base_t0_i1_g2,Environment,2,decoder_medoid,2,11,0.6111111111111112
Environment_base_t0_i1_g2,Environment,2,first,0,18,1.0
Environment_base_t0_i1_g2,Environment,2,max_value,0,8,0.4444444444444444
Environment_base_t0_i1_g2,Environment,2,max_value,1,10,0.5555555555555556
Environment_base_t1_i0_g0,Environment,0,action_medoid,1,5,0.625
Environment_base_t1_i0_g0,Environment,0,action_medoid,2,3,0.375
Environment_base_t1_i0_g0,Environment,0,decoder_medoid,1,7,0.875
Environment_base_t1_i0_g0,Environment,0,decoder_medoid,2,1,0.125
Environment_base_t1_i0_g0,Environment,0,first,0,8,1.0
Environment_base_t1_i0_g0,Environment,0,max_value,0,1,0.1111111111111111
Environment_base_t1_i0_g0,Environment,0,max_value,1,2,0.2222222222222222
Environment_base_t1_i0_g0,Environment,0,max_value,2,6,0.6666666666666666
Environment_base_t1_i0_g1,Environment,1,action_medoid,0,7,0.6363636363636364
Environment_base_t1_i0_g1,Environment,1,action_medoid,1,2,0.18181818181818182
Environment_base_t1_i0_g1,Environment,1,action_medoid,2,2,0.18181818181818182
Environment_base_t1_i0_g1,Environment,1,decoder_medoid,0,10,1.0
Environment_base_t1_i0_g1,Environment,1,first,0,10,1.0
Environment_base_t1_i0_g1,Environment,1,max_value,1,5,0.625
Environment_base_t1_i0_g1,Environment,1,max_value,2,3,0.375
Environment_base_t1_i0_g2,Environment,2,action_medoid,0,5,0.625
Environment_base_t1_i0_g2,Environment,2,action_medoid,1,2,0.25
Environment_base_t1_i0_g2,Environment,2,action_medoid,2,1,0.125
Environment_base_t1_i0_g2,Environment,2,decoder_medoid,1,1,0.125
Environment_base_t1_i0_g2,Environment,2,decoder_medoid,2,7,0.875
Environment_base_t1_i0_g2,Environment,2,first,0,8,1.0
Environment_base_t1_i0_g2,Environment,2,max_value,0,7,0.875
Environment_base_t1_i0_g2,Environment,2,max_value,2,1,0.125
Environment_base_t1_i1_g0,Environment,0,action_medoid,0,3,0.3333333333333333
Environment_base_t1_i1_g0,Environment,0,action_medoid,1,4,0.4444444444444444
Environment_base_t1_i1_g0,Environment,0,action_medoid,2,2,0.2222222222222222
Environment_base_t1_i1_g0,Environment,0,decoder_medoid,1,9,1.0
Environment_base_t1_i1_g0,Environment,0,first,0,9,1.0
Environment_base_t1_i1_g0,Environment,0,max_value,0,1,0.1111111111111111
Environment_base_t1_i1_g0,Environment,0,max_value,1,5,0.5555555555555556
Environment_base_t1_i1_g0,Environment,0,max_value,2,3,0.3333333333333333
Environment_base_t1_i1_g1,Environment,1,action_medoid,0,2,0.2222222222222222
Environment_base_t1_i1_g1,Environment,1,action_medoid,1,4,0.4444444444444444
Environment_base_t1_i1_g1,Environment,1,action_medoid,2,3,0.3333333333333333
Environment_base_t1_i1_g1,Environment,1,decoder_medoid,0,9,1.0
Environment_base_t1_i1_g1,Environment,1,first,0,9,1.0
Environment_base_t1_i1_g1,Environment,1,max_value,1,7,0.7777777777777778
Environment_base_t1_i1_g1,Environment,1,max_value,2,2,0.2222222222222222
Environment_base_t1_i1_g2,Environment,2,action_medoid,0,5,0.5555555555555556
Environment_base_t1_i1_g2,Environment,2,action_medoid,1,1,0.1111111111111111
Environment_base_t1_i1_g2,Environment,2,action_medoid,2,3,0.3333333333333333
Environment_base_t1_i1_g2,Environment,2,decoder_medoid,0,1,0.1111111111111111
Environment_base_t1_i1_g2,Environment,2,decoder_medoid,2,8,0.8888888888888888
Environment_base_t1_i1_g2,Environment,2,first,0,9,1.0
Environment_base_t1_i1_g2,Environment,2,max_value,0,7,0.7777777777777778
Environment_base_t1_i1_g2,Environment,2,max_value,1,1,0.1111111111111111
Environment_base_t1_i1_g2,Environment,2,max_value,2,1,0.1111111111111111
Environment_base_t2_i0_g0,Environment,0,action_medoid,0,5,0.2777777777777778
Environment_base_t2_i0_g0,Environment,0,action_medoid,1,5,0.2777777777777778
Environment_base_t2_i0_g0,Environment,0,action_medoid,2,8,0.4444444444444444
Environment_base_t2_i0_g0,Environment,0,decoder_medoid,0,3,0.16666666666666666
Environment_base_t2_i0_g0,Environment,0,decoder_medoid,1,14,0.7777777777777778
Environment_base_t2_i0_g0,Environment,0,decoder_medoid,2,1,0.05555555555555555
Environment_base_t2_i0_g0,Environment,0,first,0,18,1.0
Environment_base_t2_i0_g0,Environment,0,max_value,0,2,0.1111111111111111
Environment_base_t2_i0_g0,Environment,0,max_value,1,8,0.4444444444444444
Environment_base_t2_i0_g0,Environment,0,max_value,2,8,0.4444444444444444
Environment_base_t2_i0_g1,Environment,1,action_medoid,0,8,0.4444444444444444
Environment_base_t2_i0_g1,Environment,1,action_medoid,1,3,0.16666666666666666
Environment_base_t2_i0_g1,Environment,1,action_medoid,2,7,0.3888888888888889
Environment_base_t2_i0_g1,Environment,1,decoder_medoid,0,12,0.6666666666666666
Environment_base_t2_i0_g1,Environment,1,decoder_medoid,1,2,0.1111111111111111
Environment_base_t2_i0_g1,Environment,1,decoder_medoid,2,4,0.2222222222222222
Environment_base_t2_i0_g1,Environment,1,first,0,18,1.0
Environment_base_t2_i0_g1,Environment,1,max_value,0,2,0.1111111111111111
Environment_base_t2_i0_g1,Environment,1,max_value,1,8,0.4444444444444444
Environment_base_t2_i0_g1,Environment,1,max_value,2,8,0.4444444444444444
Environment_base_t2_i0_g2,Environment,2,action_medoid,0,11,0.6111111111111112
Environment_base_t2_i0_g2,Environment,2,action_medoid,1,2,0.1111111111111111
Environment_base_t2_i0_g2,Environment,2,action_medoid,2,5,0.2777777777777778
Environment_base_t2_i0_g2,Environment,2,decoder_medoid,0,2,0.1111111111111111
Environment_base_t2_i0_g2,Environment,2,decoder_medoid,2,16,0.8888888888888888
Environment_base_t2_i0_g2,Environment,2,first,0,18,1.0
Environment_base_t2_i0_g2,Environment,2,max_value,0,15,0.8333333333333334
Environment_base_t2_i0_g2,Environment,2,max_value,1,2,0.1111111111111111
Environment_base_t2_i0_g2,Environment,2,max_value,2,1,0.05555555555555555
Environment_base_t2_i1_g0,Environment,0,action_medoid,0,3,0.16666666666666666
Environment_base_t2_i1_g0,Environment,0,action_medoid,1,13,0.7222222222222222
Environment_base_t2_i1_g0,Environment,0,action_medoid,2,2,0.1111111111111111
Environment_base_t2_i1_g0,Environment,0,decoder_medoid,0,7,0.3888888888888889
Environment_base_t2_i1_g0,Environment,0,decoder_medoid,1,11,0.6111111111111112
Environment_base_t2_i1_g0,Environment,0,first,0,18,1.0
Environment_base_t2_i1_g0,Environment,0,max_value,0,3,0.16666666666666666
Environment_base_t2_i1_g0,Environment,0,max_value,1,8,0.4444444444444444
Environment_base_t2_i1_g0,Environment,0,max_value,2,7,0.3888888888888889
Environment_base_t2_i1_g1,Environment,1,action_medoid,0,4,0.2222222222222222
Environment_base_t2_i1_g1,Environment,1,action_medoid,1,7,0.3888888888888889
Environment_base_t2_i1_g1,Environment,1,action_medoid,2,7,0.3888888888888889
Environment_base_t2_i1_g1,Environment,1,decoder_medoid,0,16,0.8888888888888888
Environment_base_t2_i1_g1,Environment,1,decoder_medoid,1,2,0.1111111111111111
Environment_base_t2_i1_g1,Environment,1,first,0,18,1.0
Environment_base_t2_i1_g1,Environment,1,max_value,0,1,0.05555555555555555
Environment_base_t2_i1_g1,Environment,1,max_value,1,16,0.8888888888888888
Environment_base_t2_i1_g1,Environment,1,max_value,2,1,0.05555555555555555
Environment_base_t2_i1_g2,Environment,2,action_medoid,0,15,0.8333333333333334
Environment_base_t2_i1_g2,Environment,2,action_medoid,1,1,0.05555555555555555
Environment_base_t2_i1_g2,Environment,2,action_medoid,2,2,0.1111111111111111
Environment_base_t2_i1_g2,Environment,2,decoder_medoid,0,3,0.16666666666666666
Environment_base_t2_i1_g2,Environment,2,decoder_medoid,2,15,0.8333333333333334
Environment_base_t2_i1_g2,Environment,2,first,0,18,1.0
Environment_base_t2_i1_g2,Environment,2,max_value,0,17,0.9444444444444444
Environment_base_t2_i1_g2,Environment,2,max_value,2,1,0.05555555555555555
Environment_base_t3_i0_g0,Environment,0,action_medoid,1,4,0.5
Environment_base_t3_i0_g0,Environment,0,action_medoid,2,4,0.5
Environment_base_t3_i0_g0,Environment,0,decoder_medoid,1,5,0.7142857142857143
Environment_base_t3_i0_g0,Environment,0,decoder_medoid,2,2,0.2857142857142857
Environment_base_t3_i0_g0,Environment,0,first,0,8,1.0
Environment_base_t3_i0_g0,Environment,0,max_value,1,1,0.125
Environment_base_t3_i0_g0,Environment,0,max_value,2,7,0.875
Environment_base_t3_i0_g1,Environment,1,action_medoid,0,1,0.125
Environment_base_t3_i0_g1,Environment,1,action_medoid,1,4,0.5
Environment_base_t3_i0_g1,Environment,1,action_medoid,2,3,0.375
Environment_base_t3_i0_g1,Environment,1,decoder_medoid,0,7,0.875
Environment_base_t3_i0_g1,Environment,1,decoder_medoid,2,1,0.125
Environment_base_t3_i0_g1,Environment,1,first,0,8,1.0
Environment_base_t3_i0_g1,Environment,1,max_value,1,3,0.375
Environment_base_t3_i0_g1,Environment,1,max_value,2,5,0.625
Environment_base_t3_i0_g2,Environment,2,action_medoid,0,5,0.625
Environment_base_t3_i0_g2,Environment,2,action_medoid,1,2,0.25
Environment_base_t3_i0_g2,Environment,2,action_medoid,2,1,0.125
Environment_base_t3_i0_g2,Environment,2,decoder_medoid,0,1,0.125
Environment_base_t3_i0_g2,Environment,2,decoder_medoid,2,7,0.875
Environment_base_t3_i0_g2,Environment,2,first,0,8,1.0
Environment_base_t3_i0_g2,Environment,2,max_value,0,8,1.0
Environment_base_t3_i1_g0,Environment,0,action_medoid,0,1,0.125
Environment_base_t3_i1_g0,Environment,0,action_medoid,1,3,0.375
Environment_base_t3_i1_g0,Environment,0,action_medoid,2,4,0.5
Environment_base_t3_i1_g0,Environment,0,decoder_medoid,0,2,0.25
Environment_base_t3_i1_g0,Environment,0,decoder_medoid,1,5,0.625
Environment_base_t3_i1_g0,Environment,0,decoder_medoid,2,1,0.125
Environment_base_t3_i1_g0,Environment,0,first,0,8,1.0
Environment_base_t3_i1_g0,Environment,0,max_value,0,1,0.125
Environment_base_t3_i1_g0,Environment,0,max_value,1,3,0.375
Environment_base_t3_i1_g0,Environment,0,max_value,2,4,0.5
Environment_base_t3_i1_g1,Environment,1,action_medoid,0,5,0.625
Environment_base_t3_i1_g1,Environment,1,action_medoid,1,2,0.25
Environment_base_t3_i1_g1,Environment,1,action_medoid,2,1,0.125
Environment_base_t3_i1_g1,Environment,1,decoder_medoid,0,8,1.0
Environment_base_t3_i1_g1,Environment,1,first,0,8,1.0
Environment_base_t3_i1_g1,Environment,1,max_value,1,5,0.625
Environment_base_t3_i1_g1,Environment,1,max_value,2,3,0.375
Environment_base_t3_i1_g2,Environment,2,action_medoid,0,3,0.375
Environment_base_t3_i1_g2,Environment,2,action_medoid,1,3,0.375
Environment_base_t3_i1_g2,Environment,2,action_medoid,2,2,0.25
Environment_base_t3_i1_g2,Environment,2,decoder_medoid,0,1,0.125
Environment_base_t3_i1_g2,Environment,2,decoder_medoid,2,7,0.875
Environment_base_t3_i1_g2,Environment,2,first,0,8,1.0
Environment_base_t3_i1_g2,Environment,2,max_value,0,7,0.875
Environment_base_t3_i1_g2,Environment,2,max_value,2,1,0.125
Environment_base_t4_i0_g0,Environment,0,action_medoid,0,5,0.4166666666666667
Environment_base_t4_i0_g0,Environment,0,action_medoid,1,4,0.3333333333333333
Environment_base_t4_i0_g0,Environment,0,action_medoid,2,3,0.25
Environment_base_t4_i0_g0,Environment,0,decoder_medoid,0,2,0.16666666666666666
Environment_base_t4_i0_g0,Environment,0,decoder_medoid,1,10,0.8333333333333334
Environment_base_t4_i0_g0,Environment,0,first,0,12,1.0
Environment_base_t4_i0_g0,Environment,0,max_value,1,1,0.08333333333333333
Environment_base_t4_i0_g0,Environment,0,max_value,2,11,0.9166666666666666
Environment_base_t4_i0_g1,Environment,1,action_medoid,0,5,0.4166666666666667
Environment_base_t4_i0_g1,Environment,1,action_medoid,1,2,0.16666666666666666
Environment_base_t4_i0_g1,Environment,1,action_medoid,2,5,0.4166666666666667
Environment_base_t4_i0_g1,Environment,1,decoder_medoid,0,12,1.0
Environment_base_t4_i0_g1,Environment,1,first,0,12,1.0
Environment_base_t4_i0_g1,Environment,1,max_value,0,1,0.08333333333333333
Environment_base_t4_i0_g1,Environment,1,max_value,1,9,0.75
Environment_base_t4_i0_g1,Environment,1,max_value,2,2,0.16666666666666666
Environment_base_t4_i0_g2,Environment,2,action_medoid,0,4,0.3333333333333333
Environment_base_t4_i0_g2,Environment,2,action_medoid,1,7,0.5833333333333334
Environment_base_t4_i0_g2,Environment,2,action_medoid,2,1,0.08333333333333333
Environment_base_t4_i0_g2,Environment,2,decoder_medoid,0,1,0.08333333333333333
Environment_base_t4_i0_g2,Environment,2,decoder_medoid,2,11,0.9166666666666666
Environment_base_t4_i0_g2,Environment,2,first,0,12,1.0
Environment_base_t4_i0_g2,Environment,2,max_value,0,10,0.8333333333333334
Environment_base_t4_i0_g2,Environment,2,max_value,1,1,0.08333333333333333
Environment_base_t4_i0_g2,Environment,2,max_value,2,1,0.08333333333333333
Environment_base_t4_i1_g0,Environment,0,action_medoid,0,7,0.3888888888888889
Environment_base_t4_i1_g0,Environment,0,action_medoid,1,7,0.3888888888888889
Environment_base_t4_i1_g0,Environment,0,action_medoid,2,4,0.2222222222222222
Environment_base_t4_i1_g0,Environment,0,decoder_medoid,0,2,0.1111111111111111
Environment_base_t4_i1_g0,Environment,0,decoder_medoid,1,16,0.8888888888888888
Environment_base_t4_i1_g0,Environment,0,first,0,18,1.0
Environment_base_t4_i1_g0,Environment,0,max_value,0,1,0.05555555555555555
Environment_base_t4_i1_g0,Environment,0,max_value,1,9,0.5
Environment_base_t4_i1_g0,Environment,0,max_value,2,8,0.4444444444444444
Environment_base_t4_i1_g1,Environment,1,action_medoid,0,4,0.2222222222222222
Environment_base_t4_i1_g1,Environment,1,action_medoid,1,1,0.05555555555555555
Environment_base_t4_i1_g1,Environment,1,action_medoid,2,13,0.7222222222222222
Environment_base_t4_i1_g1,Environment,1,decoder_medoid,0,14,0.7777777777777778
Environment_base_t4_i1_g1,Environment,1,decoder_medoid,1,4,0.2222222222222222
Environment_base_t4_i1_g1,Environment,1,first,0,18,1.0
Environment_base_t4_i1_g1,Environment,1,max_value,0,5,0.2777777777777778
Environment_base_t4_i1_g1,Environment,1,max_value,1,10,0.5555555555555556
Environment_base_t4_i1_g1,Environment,1,max_value,2,3,0.16666666666666666
Environment_base_t4_i1_g2,Environment,2,action_medoid,0,9,0.5
Environment_base_t4_i1_g2,Environment,2,action_medoid,1,7,0.3888888888888889
Environment_base_t4_i1_g2,Environment,2,action_medoid,2,2,0.1111111111111111
Environment_base_t4_i1_g2,Environment,2,decoder_medoid,0,5,0.2777777777777778
Environment_base_t4_i1_g2,Environment,2,decoder_medoid,2,13,0.7222222222222222
Environment_base_t4_i1_g2,Environment,2,first,0,18,1.0
Environment_base_t4_i1_g2,Environment,2,max_value,0,16,0.8888888888888888
Environment_base_t4_i1_g2,Environment,2,max_value,1,2,0.1111111111111111
Environment_base_t5_i0_g0,Environment,0,action_medoid,0,1,0.125
Environment_base_t5_i0_g0,Environment,0,action_medoid,1,4,0.5
Environment_base_t5_i0_g0,Environment,0,action_medoid,2,3,0.375
Environment_base_t5_i0_g0,Environment,0,decoder_medoid,1,8,1.0
Environment_base_t5_i0_g0,Environment,0,first,0,8,1.0
Environment_base_t5_i0_g0,Environment,0,max_value,0,1,0.125
Environment_base_t5_i0_g0,Environment,0,max_value,1,2,0.25
Environment_base_t5_i0_g0,Environment,0,max_value,2,5,0.625
Environment_base_t5_i0_g1,Environment,1,action_medoid,0,2,0.25
Environment_base_t5_i0_g1,Environment,1,action_medoid,1,2,0.25
Environment_base_t5_i0_g1,Environment,1,action_medoid,2,4,0.5
Environment_base_t5_i0_g1,Environment,1,decoder_medoid,0,6,0.75
Environment_base_t5_i0_g1,Environment,1,decoder_medoid,1,1,0.125
Environment_base_t5_i0_g1,Environment,1,decoder_medoid,2,1,0.125
Environment_base_t5_i0_g1,Environment,1,first,0,8,1.0
Environment_base_t5_i0_g1,Environment,1,max_value,1,7,0.875
Environment_base_t5_i0_g1,Environment,1,max_value,2,1,0.125
Environment_base_t5_i0_g2,Environment,2,action_medoid,0,3,0.375
Environment_base_t5_i0_g2,Environment,2,action_medoid,1,4,0.5
Environment_base_t5_i0_g2,Environment,2,action_medoid,2,1,0.125
Environment_base_t5_i0_g2,Environment,2,decoder_medoid,0,3,0.375
Environment_base_t5_i0_g2,Environment,2,decoder_medoid,2,5,0.625
Environment_base_t5_i0_g2,Environment,2,first,0,8,1.0
Environment_base_t5_i0_g2,Environment,2,max_value,0,6,0.75
Environment_base_t5_i0_g2,Environment,2,max_value,2,2,0.25
Environment_base_t5_i1_g0,Environment,0,action_medoid,1,4,0.5
Environment_base_t5_i1_g0,Environment,0,action_medoid,2,4,0.5
Environment_base_t5_i1_g0,Environment,0,decoder_medoid,0,1,0.125
Environment_base_t5_i1_g0,Environment,0,decoder_medoid,1,7,0.875
Environment_base_t5_i1_g0,Environment,0,first,0,8,1.0
Environment_base_t5_i1_g0,Environment,0,max_value,1,2,0.25
Environment_base_t5_i1_g0,Environment,0,max_value,2,6,0.75
Environment_base_t5_i1_g1,Environment,1,action_medoid,0,2,0.25
Environment_base_t5_i1_g1,Environment,1,action_medoid,1,4,0.5
Environment_base_t5_i1_g1,Environment,1,action_medoid,2,2,0.25
Environment_base_t5_i1_g1,Environment,1,decoder_medoid,0,6,0.75
Environment_base_t5_i1_g1,Environment,1,decoder_medoid,1,1,0.125
Environment_base_t5_i1_g1,Environment,1,decoder_medoid,2,1,0.125
Environment_base_t5_i1_g1,Environment,1,first,0,8,1.0
Environment_base_t5_i1_g1,Environment,1,max_value,1,7,0.875
Environment_base_t5_i1_g1,Environment,1,max_value,2,1,0.125
Environment_base_t5_i1_g2,Environment,2,action_medoid,0,1,0.125
Environment_base_t5_i1_g2,Environment,2,action_medoid,1,4,0.5
Environment_base_t5_i1_g2,Environment,2,action_medoid,2,3,0.375
Environment_base_t5_i1_g2,Environment,2,decoder_medoid,1,1,0.125
Environment_base_t5_i1_g2,Environment,2,decoder_medoid,2,7,0.875
Environment_base_t5_i1_g2,Environment,2,first,0,8,1.0
Environment_base_t5_i1_g2,Environment,2,max_value,0,7,0.875
Environment_base_t5_i1_g2,Environment,2,max_value,2,1,0.125
Environment_base_t6_i0_g0,Environment,0,action_medoid,0,3,0.16666666666666666
Environment_base_t6_i0_g0,Environment,0,action_medoid,1,9,0.5
Environment_base_t6_i0_g0,Environment,0,action_medoid,2,6,0.3333333333333333
Environment_base_t6_i0_g0,Environment,0,decoder_medoid,0,3,0.16666666666666666
Environment_base_t6_i0_g0,Environment,0,decoder_medoid,1,13,0.7222222222222222
Environment_base_t6_i0_g0,Environment,0,decoder_medoid,2,2,0.1111111111111111
Environment_base_t6_i0_g0,Environment,0,first,0,18,1.0
Environment_base_t6_i0_g0,Environment,0,max_value,0,2,0.1111111111111111
Environment_base_t6_i0_g0,Environment,0,max_value,1,9,0.5
Environment_base_t6_i0_g0,Environment,0,max_value,2,7,0.3888888888888889
Environment_base_t6_i0_g1,Environment,1,action_medoid,0,9,0.5
Environment_base_t6_i0_g1,Environment,1,action_medoid,1,2,0.1111111111111111
Environment_base_t6_i0_g1,Environment,1,action_medoid,2,7,0.3888888888888889
Environment_base_t6_i0_g1,Environment,1,decoder_medoid,0,14,0.7777777777777778
Environment_base_t6_i0_g1,Environment,1,decoder_medoid,1,3,0.16666666666666666
Environment_base_t6_i0_g1,Environment,1,decoder_medoid,2,1,0.05555555555555555
Environment_base_t6_i0_g1,Environment,1,first,0,18,1.0
Environment_base_t6_i0_g1,Environment,1,max_value,0,1,0.05555555555555555
Environment_base_t6_i0_g1,Environment,1,max_value,1,11,0.6111111111111112
Environment_base_t6_i0_g1,Environment,1,max_value,2,6,0.3333333333333333
Environment_base_t6_i0_g2,Environment,2,action_medoid,0,8,0.4444444444444444
Environment_base_t6_i0_g2,Environment,2,action_medoid,2,10,0.5555555555555556
Environment_base_t6_i0_g2,Environment,2,decoder_medoid,0,4,0.2222222222222222
Environment_base_t6_i0_g2,Environment,2,decoder_medoid,2,14,0.7777777777777778
Environment_base_t6_i0_g2,Environment,2,first,0,18,1.0
Environment_base_t6_i0_g2,Environment,2,max_value,0,16,0.8888888888888888
Environment_base_t6_i0_g2,Environment,2,max_value,2,2,0.1111111111111111
Environment_base_t6_i1_g0,Environment,0,action_medoid,0,5,0.2777777777777778
Environment_base_t6_i1_g0,Environment,0,action_medoid,1,6,0.3333333333333333
Environment_base_t6_i1_g0,Environment,0,action_medoid,2,7,0.3888888888888889
Environment_base_t6_i1_g0,Environment,0,decoder_medoid,0,1,0.05555555555555555
Environment_base_t6_i1_g0,Environment,0,decoder_medoid,1,16,0.8888888888888888
Environment_base_t6_i1_g0,Environment,0,decoder_medoid,2,1,0.05555555555555555
Environment_base_t6_i1_g0,Environment,0,first,0,18,1.0
Environment_base_t6_i1_g0,Environment,0,max_value,0,9,0.5
Environment_base_t6_i1_g0,Environment,0,max_value,1,3,0.16666666666666666
Environment_base_t6_i1_g0,Environment,0,max_value,2,6,0.3333333333333333
Environment_base_t6_i1_g1,Environment,1,action_medoid,0,1,0.05555555555555555
Environment_base_t6_i1_g1,Environment,1,action_medoid,1,4,0.2222222222222222
Environment_base_t6_i1_g1,Environment,1,action_medoid,2,13,0.7222222222222222
Environment_base_t6_i1_g1,Environment,1,decoder_medoid,0,18,1.0
Environment_base_t6_i1_g1,Environment,1,first,0,18,1.0
Environment_base_t6_i1_g1,Environment,1,max_value,0,1,0.05555555555555555
Environment_base_t6_i1_g1,Environment,1,max_value,1,14,0.7777777777777778
Environment_base_t6_i1_g1,Environment,1,max_value,2,3,0.16666666666666666
Environment_base_t6_i1_g2,Environment,2,action_medoid,0,10,0.5555555555555556
Environment_base_t6_i1_g2,Environment,2,action_medoid,1,4,0.2222222222222222
Environment_base_t6_i1_g2,Environment,2,action_medoid,2,4,0.2222222222222222
Environment_base_t6_i1_g2,Environment,2,decoder_medoid,2,18,1.0
Environment_base_t6_i1_g2,Environment,2,first,0,18,1.0
Environment_base_t6_i1_g2,Environment,2,max_value,0,17,0.9444444444444444
Environment_base_t6_i1_g2,Environment,2,max_value,1,1,0.05555555555555555
Environment_base_t7_i0_g0,Environment,0,action_medoid,0,6,0.3333333333333333
Environment_base_t7_i0_g0,Environment,0,action_medoid,1,9,0.5
Environment_base_t7_i0_g0,Environment,0,action_medoid,2,3,0.16666666666666666
Environment_base_t7_i0_g0,Environment,0,decoder_medoid,0,1,0.05555555555555555
Environment_base_t7_i0_g0,Environment,0,decoder_medoid,1,16,0.8888888888888888
Environment_base_t7_i0_g0,Environment,0,decoder_medoid,2,1,0.05555555555555555
Environment_base_t7_i0_g0,Environment,0,first,0,18,1.0
Environment_base_t7_i0_g0,Environment,0,max_value,0,10,0.5555555555555556
Environment_base_t7_i0_g0,Environment,0,max_value,1,4,0.2222222222222222
Environment_base_t7_i0_g0,Environment,0,max_value,2,4,0.2222222222222222
Environment_base_t7_i0_g1,Environment,1,action_medoid,0,4,0.2222222222222222
Environment_base_t7_i0_g1,Environment,1,action_medoid,1,2,0.1111111111111111
Environment_base_t7_i0_g1,Environment,1,action_medoid,2,12,0.6666666666666666
Environment_base_t7_i0_g1,Environment,1,decoder_medoid,0,17,0.9444444444444444
Environment_base_t7_i0_g1,Environment,1,decoder_medoid,2,1,0.05555555555555555
Environment_base_t7_i0_g1,Environment,1,first,0,18,1.0
Environment_base_t7_i0_g1,Environment,1,max_value,0,9,0.5
Environment_base_t7_i0_g1,Environment,1,max_value,1,6,0.3333333333333333
Environment_base_t7_i0_g1,Environment,1,max_value,2,3,0.16666666666666666
Environment_base_t7_i0_g2,Environment,2,action_medoid,0,8,0.4444444444444444
