state_key,init_state_id,rollout_seed,baseline_success,method_success,baseline_queries,method_queries,method_requeries,baseline_failure_type,method_failure_type,strict_prefix,delta,delta_after_cost,terminal_outcome
libero_object_object|task0|init17|seed13270000,17,13270000,False,False,18,19,1,timeout_no_goal,wrong_object_interaction_candidate,False,0,-0.025,both_fail
libero_object_object|task0|init17|seed13270097,17,13270097,True,False,18,19,1,success,timeout_no_goal,False,-1,-1.025,harm
libero_object_object|task0|init18|seed13280000,18,13280000,False,True,18,16,1,timeout_no_goal,success,False,1,0.975,rescue
libero_object_object|task0|init18|seed13280097,18,13280097,False,True,18,16,1,target_drop_candidate,success,False,1,0.975,rescue
libero_object_object|task0|init19|seed13290000,19,13290000,False,False,18,19,1,timeout_no_goal,timeout_no_goal,False,0,-0.025,both_fail
libero_object_object|task0|init19|seed13290097,19,13290097,False,False,18,19,1,timeout_no_goal,timeout_no_goal,False,0,-0.025,both_fail
libero_object_object|task0|init20|seed13300000,20,13300000,True,True,10,10,1,success,success,False,0,-0.025,both_success
libero_object_object|task0|init20|seed13300097,20,13300097,True,True,7,10,1,success,success,False,0,-0.025,both_success
libero_object_object|task0|init21|seed13310000,21,13310000,False,True,18,12,1,timeout_no_goal,success,False,1,0.975,rescue
libero_object_object|task0|init21|seed13310097,21,13310097,False,False,18,19,1,timeout_no_goal,timeout_no_goal,False,0,-0.025,both_fail
libero_object_object|task0|init22|seed13320000,22,13320000,True,True,8,10,1,success,success,False,0,-0.025,both_success
libero_object_object|task0|init22|seed13320097,22,13320097,True,True,8,10,1,success,success,False,0,-0.025,both_success
libero_object_object|task0|init23|seed13330000,23,13330000,False,True,18,18,1,timeout_no_goal,success,False,1,0.975,rescue
libero_object_object|task0|init23|seed13330097,23,13330097,True,True,12,10,1,success,success,False,0,-0.025,both_success
libero_object_object|task0|init24|seed13340000,24,13340000,False,False,18,19,1,timeout_no_goal,timeout_no_goal,False,0,-0.025,both_fail
libero_object_object|task0|init24|seed13340097,24,13340097,True,True,9,10,1,success,success,False,0,-0.025,both_success
