campaign,run_name,suite,task_id,init_state_id,rollout_id,rollout_seed,action_std_mean__mean,action_std_mean__count,action_std_max__mean,action_std_max__count,action_first_step_l2_std__mean,action_first_step_l2_std__count,action_xyz_std_mean__mean,action_xyz_std_mean__count,action_rot_std_mean__mean,action_rot_std_mean__count,action_gripper_std_mean__mean,action_gripper_std_mean__count,action_pairwise_l2_mean__mean,action_pairwise_l2_mean__count,value_mean__mean,value_mean__count,value_std__mean,value_std__count,value_range__mean,value_range__count,future_proprio_std_mean__mean,future_proprio_std_mean__count,future_image_pixel_std_mean__mean,future_image_pixel_std_mean__count,future_wrist_pixel_std_mean__mean,future_wrist_pixel_std_mean__count,latent_action_across_seed_std_mean__mean,latent_action_across_seed_std_mean__count,latent_future_proprio_across_seed_std_mean__mean,latent_future_proprio_across_seed_std_mean__count,latent_value_across_seed_std_mean__mean,latent_value_across_seed_std_mean__count,latent_action_copy_std_mean_mean_over_samples__mean,latent_action_copy_std_mean_mean_over_samples__count,latent_action_first_step_copy_l2_std_mean_over_samples__mean,latent_action_first_step_copy_l2_std_mean_over_samples__count,latent_future_proprio_copy_std_mean_mean_over_samples__mean,latent_future_proprio_copy_std_mean_mean_over_samples__count,latent_value_element_std_mean_mean_over_samples__mean,latent_value_element_std_mean_mean_over_samples__count,success,failed
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__long_distractor_screen,libero_10_with_mug,4,0,0,154000,0.0029452157905325294,4,0.017622107756324112,4,0.016129444120451808,4,0.00566518644336611,4,0.0008794368186499923,4,0.0009826402529142797,4,0.01745623047463596,4,0.11924144998192787,4,0.0004931904986733571,4,0.0012852922081947327,4,0.000755888584535569,4,0.7696348950266838,4,1.3396934568881989,4,0.007207061862573028,4,0.005529756075702608,4,0.005819610087200999,4,0.007637971895746887,4,0.020326485973782837,4,0.007273233175510541,4,0.007404793403111398,4,False,True
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__long_distractor_screen,libero_10_with_mug,4,0,1,154097,0.0029068916919641197,4,0.020343206240795553,4,0.015946167055517435,4,0.0056940962676890194,4,0.0008052646589931101,4,0.000850159500259906,4,0.018048721132799983,4,0.11728248745203018,4,0.0005163905334484298,4,0.001342378556728363,4,0.0008998868870548904,4,0.9547752514481544,4,1.5076365321874619,4,0.007290116511285305,4,0.005606959224678576,4,0.005820859223604202,4,0.00770778302103281,4,0.02087793976534158,4,0.007302982703549787,4,0.007386736193438992,4,True,False
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__long_distractor_screen,libero_10_with_mug,4,0,2,154194,0.002852401987183839,4,0.018940245849080384,4,0.013654280337505043,4,0.0055416670511476696,4,0.0008046383009059355,4,0.0009278976358473301,4,0.017490129685029387,4,0.11925820261240005,4,0.0005393190585891716,4,0.0014277994632720947,4,0.0008795954126981087,4,0.8689402490854263,4,1.5597816407680511,4,0.007193496567197144,4,0.0056439058389514685,4,0.005867994274012744,4,0.0077223830739967525,4,0.020891084102913737,4,0.007383531425148249,4,0.007408374280203134,4,True,False
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__long_distractor_screen,libero_10_with_mug,4,0,3,154291,0.005376261309720576,4,0.2691365886712447,4,0.017385819577611983,4,0.0062476483872160316,4,0.0007956569461384788,4,0.01650391389557626,4,0.03967561782337725,4,0.11885051243007183,4,0.0006529261445393786,4,0.001725122332572937,4,0.0014689224772155285,4,0.9418925419449806,4,1.5380837172269821,4,0.009660010458901525,4,0.005965123069472611,4,0.005884590791538358,4,0.0077520161285065114,4,0.020821882761083543,4,0.007327793398872018,4,0.0073854096117429435,4,False,True
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__spatial_distractor_screen,libero_spatial_with_yellow_book,5,0,0,142000,0.0020633628009818494,4,0.01138242322485894,4,0.010690844268538058,4,0.0036772272433154285,4,0.0008409038273384795,4,0.000889147209818475,4,0.011502928333356977,4,0.4677441790699959,4,0.0005802230589324608,4,0.0015751942992210388,4,0.0007875692608649842,4,0.5206875279545784,4,1.3339924365282059,4,0.00645862752571702,4,0.0055249284487217665,4,0.005428022006526589,4,0.008013162761926651,4,0.02171085716690868,4,0.007351147272856906,4,0.00685292060370557,4,True,False
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__spatial_distractor_screen,libero_spatial_with_yellow_book,5,0,1,142097,0.0018139002204407007,4,0.009414391592144966,4,0.008645695517770946,4,0.003189851762726903,4,0.0007570312154712155,4,0.000856652797665447,4,0.009987480123527348,4,0.4634999781847,4,0.00035280679730931297,4,0.0009749606251716614,4,0.0007717617409070954,4,0.49557172507047653,4,1.1823906004428864,4,0.006305949995294213,4,0.005563491606153548,4,0.005411347723565996,4,0.00807233905652538,4,0.02210380870383233,4,0.00738409036421217,4,0.0069114420912228525,4,True,False
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__spatial_distractor_screen,libero_spatial_with_yellow_book,5,0,2,142194,0.0019822520844172686,4,0.011265100911259651,4,0.011864918284118176,4,0.003636917390394956,4,0.0007345064805122092,4,0.0007614938222104684,4,0.01119551993906498,4,0.4659273028373718,4,0.00047724274918437004,4,0.0011671856045722961,4,0.0007284599560080096,4,0.5309963151812553,4,1.2683075815439224,4,0.006417986587621272,4,0.005545588675886393,4,0.005430606426671147,4,0.008010840479983017,4,0.021913663134910166,4,0.007365319732343778,4,0.006890588323585689,4,True,False
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__spatial_distractor_screen,libero_spatial_with_yellow_book,5,0,3,142291,0.0019773505919147283,4,0.007986655575223267,4,0.008444502367638052,4,0.0034555135644041,4,0.0008529745100531727,4,0.0009159897017525509,4,0.01057778112590313,4,0.4601571559906006,4,0.000557604456844274,4,0.001503974199295044,4,0.0007725308969384059,4,0.47724705934524536,4,1.0712185502052307,4,0.006413581664673984,4,0.005551760899834335,4,0.005472858436405659,4,0.008037455729208887,4,0.021903157117776573,4,0.007393451582174748,4,0.006877577165141702,4,False,True
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__spatial_distractor_screen,libero_spatial_with_yellow_book,5,0,4,142388,0.00213842440280132,4,0.010198057163506746,4,0.008552765822969377,4,0.003884804726112634,4,0.0008583978924434632,4,0.0007393625128315762,4,0.012031788704916835,4,0.4701666310429573,4,0.000525956966157537,4,0.0013546273112297058,4,0.0007457269239239395,4,0.5267338082194328,4,1.3990665078163147,4,0.006533769890666008,4,0.005528616951778531,4,0.005462640663608909,4,0.0080281583359465,4,0.02192039368674159,4,0.007380101422313601,4,0.006911487580509856,4,True,False
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__spatial_distractor_screen,libero_spatial_with_yellow_book,5,0,5,142485,0.001824332110118121,4,0.008770119748078287,4,0.009466161485761404,4,0.0031695899087935686,4,0.0008516288071405143,4,0.0007066684192977846,4,0.009912666282616556,4,0.4690733328461647,4,0.0003206424844393041,4,0.0007880181074142456,4,0.0006628907649428584,4,0.5046272799372673,4,1.1778329461812973,4,0.006323952577076852,4,0.005524653242900968,4,0.005362380063161254,4,0.008014947932679206,4,0.021542424568906426,4,0.007375568588031456,4,0.006860018707811832,4,True,False
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__spatial_distractor_screen,libero_spatial_with_yellow_book,8,0,0,152000,0.003547037224052474,4,0.05679637612774968,4,0.006661071558482945,4,0.005323757999576628,4,0.0016738050908315927,4,0.0038365729997167364,4,0.020682614762336016,4,0.4016311839222908,4,0.0028684694261755794,4,0.007260248064994812,4,0.0017177090921904892,4,0.7000120729207993,4,2.0633797347545624,4,0.008175533497706056,4,0.0062588597647845745,4,0.008823320618830621,4,0.008362967986613512,4,0.022034811438061297,4,0.007608355634147301,4,0.006935061333933845,4,False,True
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__spatial_distractor_screen,libero_spatial_with_yellow_book,8,0,1,152097,0.0034572364238556474,4,0.029415145982056856,4,0.008628418436273932,4,0.005848365719430149,4,0.0015057737182360142,4,0.0021382365957833827,4,0.019462490687146783,4,0.40525712817907333,4,0.003686421157908626,4,0.009790860116481781,4,0.0018852728244382888,4,0.6897489726543427,4,2.4735941141843796,4,0.007995944935828447,4,0.006376539822667837,4,0.009755760082043707,4,0.008291495818411931,4,0.022443422582000494,4,0.007796964549925178,4,0.0069809750420972705,4,True,False
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__spatial_distractor_screen,libero_spatial_with_yellow_book,8,0,2,152194,0.0028404528566170484,4,0.012676200945861638,4,0.008544595097191632,4,0.00506249611498788,4,0.001274446098250337,4,0.0008723433275008574,4,0.015454317908734083,4,0.4276672527194023,4,0.0042135287512792274,4,0.011138193309307098,4,0.0013886162923881784,4,0.6489626467227936,4,2.0692798495292664,4,0.0072630762588232756,4,0.00595933455042541,4,0.010977035970427096,4,0.00824125501094386,4,0.022719425964169204,4,0.0075583867728710175,4,0.0070158363960217685,4,True,False
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__spatial_distractor_screen,libero_spatial_with_yellow_book,8,0,3,152291,0.003348845464643091,4,0.021014915080741048,4,0.011720733367837965,4,0.006119364581536502,4,0.0013798890868201852,4,0.0009441568545298651,4,0.018751687835901976,4,0.4221336096525192,4,0.0029540332325268537,4,0.007609948515892029,4,0.0014149560665828176,4,0.7860556244850159,4,2.612879529595375,4,0.00787249207496643,4,0.005982886417768896,4,0.008248123107478023,4,0.008328500378411263,4,0.022598334355279803,4,0.007591568020870909,4,0.007041763194138184,4,False,True
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__spatial_distractor_screen,libero_spatial_with_yellow_book,8,0,4,152388,0.005581520003033802,4,0.1788487348239869,4,0.008759722113609314,4,0.007563983555883169,4,0.0015320471720770001,4,0.011782547400798649,4,0.0352156397420913,4,0.41595105826854706,4,0.0034660137025639415,4,0.009392127394676208,4,0.0035258506250102073,4,0.8057102635502815,4,2.6071950048208237,4,0.010060942731797695,4,0.007927842903882265,4,0.009137865388765931,4,0.00833453144878149,4,0.022369254496879876,4,0.007825873384717852,4,0.00699779050773941,4,True,False
phase1_boundary_valid_20260724,phase1_boundary_valid_20260724__spatial_distractor_screen,libero_spatial_with_yellow_book,8,0,5,152485,0.004971684160409495,4,0.16710478044115007,4,0.007214353187009692,4,0.0065528349950909615,4,0.0014870546874590218,4,0.010682118227123283,4,0.03158552118111402,4,0.4412911906838417,4,0.004153490765020251,4,0.010476648807525635,4,0.002211286911915522,4,0.8238078355789185,4,2.3936720490455627,4,0.00955253338906914,4,0.006653859629295766,4,0.010574918356724083,4,0.008352829958312213,4,0.02263914851937443,4,0.0075396166648715734,4,0.00698973418911919,4,False,True
