row_uid,snapshot_id,source_run,position_level,suite,task_id,init_state_id,rollout_id,rollout_seed,query_idx,snapshot_t,phase_at_snapshot,task_description,independent_group,source_commit_success,source_feedback_success,source_feedback_drop,source_feedback_wrong,source_feedback_safety,source_feedback_failure_type,source_feedback_final_t,proposal,proposal_deployable,proposal_execution_horizon,proposal_primitive,strict_replay,feedback_endpoint_replay_max_abs,common_prefix_steps,primitive_steps,continuation_queries,branch_executed_steps,video_num_frames,video_path,branch_started_at,branch_finished_at,perception_localization_used,perception_object,perception_pixel_row,perception_pixel_col,perception_world_x,perception_world_y,perception_world_z,perception_peak_probability,perception_entropy,perception_score_range,perception_confidence_pass,terminal_available,terminal_success,terminal_final_t,terminal_continuation_queries,terminal_goal_progress_max,terminal_target_drop_candidate,terminal_wrong_object_interaction_candidate,terminal_official_safety_violation,terminal_failure_type,terminal_episode_failure_type,terminal_episode_failure_event_t,terminal_episode_safe_task_success,terminal_episode_safety_terminated,terminal_episode_official_safety_violation,terminal_episode_official_safety_violation_t,terminal_episode_official_safety_cost_types,terminal_episode_target_objects,terminal_episode_goal_relevant_objects,terminal_episode_target_drop_candidate,terminal_episode_target_drop_candidate_t,terminal_episode_target_drop_candidate_object,terminal_episode_successful_target_release,terminal_episode_successful_target_release_t,terminal_episode_successful_target_release_objects,terminal_episode_wrong_object_interaction_candidate,terminal_episode_wrong_object_interaction_candidate_t,terminal_episode_kinematic_deadlock_candidate,terminal_episode_episode_goal_progress_initial,terminal_episode_episode_goal_progress_max,terminal_episode_episode_time_to_first_goal_progress,terminal_episode_episode_time_to_first_target_lift,terminal_episode_episode_target_lift_max,terminal_episode_goal_predicates_json,terminal_episode_goal_predicates_satisfied_final_json,terminal_episode_episode_eef_path_length,terminal_episode_episode_eef_net_displacement,terminal_episode_episode_eef_jerk_mean,terminal_episode_episode_eef_dimensionless_jerk_proxy,terminal_utility_v1
signed_vof_new_task_holdout_20260903__position_x0p2_task6_init5_14|libero_object_temp__task6__init11__rollout0__query4,libero_object_temp__task6__init11__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task6_init5_14,x0.2,libero_object_temp,6,11,0,20401164,4,64,approach,pick the butter and place it in the basket,x0.2|task6|init11,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,15,153,0,,2026-09-04T13:22:18+00:00,2026-09-04T13:23:00+00:00,True,butter,155.0,60.0,0.057766060860412805,-0.22999025650798277,0.019840557128190994,0.08187238351083964,0.3175693514865842,26.583359718322754,True,True,True,217,15,1.0,False,False,False,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,217,130,0.3200637368435582,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.3813748749938166,0.5550390001809933,8.859925584759354,33415477.091260437,3.0
signed_vof_new_task_holdout_20260903__position_x0p2_task6_init15_24|libero_object_temp__task6__init15__rollout1__query4,libero_object_temp__task6__init15__rollout1__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task6_init15_24,x0.2,libero_object_temp,6,15,1,20402037,4,64,approach,pick the butter and place it in the basket,x0.2|task6|init15,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,15,152,0,,2026-09-04T13:23:06+00:00,2026-09-04T13:23:47+00:00,True,butter,155.0,60.0,0.06373250231720462,-0.22835433851833906,0.024322863668203354,0.07657031397503561,0.32700798435290684,24.772716999053955,True,True,True,216,15,1.0,False,False,False,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,216,131,0.3187642544310166,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.3822582512056767,0.5700670670287528,9.356085571569311,35852075.510967396,3.0
signed_vof_new_task_holdout_20260903__position_x0p2_task6_init15_24|libero_object_temp__task6__init20__rollout0__query4,libero_object_temp__task6__init20__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task6_init15_24,x0.2,libero_object_temp,6,20,0,20402910,4,64,approach,pick the butter and place it in the basket,x0.2|task6|init20,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,15,152,0,,2026-09-04T13:23:52+00:00,2026-09-04T13:24:33+00:00,True,butter,155.0,59.0,0.0545139956724513,-0.2342772380671805,0.017397429794073105,0.06068050344208568,0.31633563817069404,26.13491153717041,True,True,True,216,15,1.0,False,False,False,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,216,134,0.3220442889430323,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.3535527943659784,0.5502239434029714,9.122096262571645,32955718.781409968,3.0
signed_vof_new_task_holdout_20260903__position_x0p2_task6_init15_24|libero_object_temp__task6__init21__rollout0__query4,libero_object_temp__task6__init21__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task6_init15_24,x0.2,libero_object_temp,6,21,0,20403104,4,64,grasp,pick the butter and place it in the basket,x0.2|task6|init21,False,False,True,True,False,target_drop_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,19,181,0,,2026-09-04T13:24:39+00:00,2026-09-04T13:25:29+00:00,True,butter,131.0,59.0,0.04916223284652743,-0.22428943169023047,0.11058194935321808,0.010646541228575326,0.4776309302544182,15.662603378295898,True,True,True,245,19,1.0,True,False,False,success,success,78,True,False,False,-1,,butter_1,butter_1,True,78,butter_1,False,-1,,False,-1,False,0.0,1.0,245,70,0.29257520633373985,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.3646654650118344,0.5406509785392531,6.72526992737335,53212723.642474204,2.0
signed_vof_new_task_holdout_20260903__position_x0p2_task6_init15_24|libero_object_temp__task6__init23__rollout0__query4,libero_object_temp__task6__init23__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task6_init15_24,x0.2,libero_object_temp,6,23,0,20403492,4,64,approach,pick the butter and place it in the basket,x0.2|task6|init23,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,15,151,0,,2026-09-04T13:25:35+00:00,2026-09-04T13:26:15+00:00,True,butter,155.0,60.0,0.058117726899784894,-0.22989383441043573,0.020104747265577316,0.07504698826586517,0.3245517511290491,26.27757167816162,True,True,True,215,15,1.0,False,False,False,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,215,131,0.31886319204654406,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.366434983275781,0.5649638103131376,8.887126283275142,31469887.135733303,3.0
signed_vof_new_task_holdout_20260903__position_x0p2_task6_init15_24|libero_object_temp__task6__init24__rollout0__query4,libero_object_temp__task6__init24__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task6_init15_24,x0.2,libero_object_temp,6,24,0,20403686,4,64,grasp,pick the butter and place it in the basket,x0.2|task6|init24,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,24,15,149,0,,2026-09-04T13:26:21+00:00,2026-09-04T13:27:01+00:00,True,butter,148.0,60.0,0.01992532347971465,-0.23683111012503347,0.02178965136408806,0.1047249759756354,0.2878803581775218,35.313693046569824,True,True,True,213,15,1.0,False,False,False,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,213,127,0.3045532826690189,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.2623968904118077,0.5475877376431518,7.501847114816205,22981096.38603593,3.0
signed_vof_new_task_holdout_20260903__position_x0p2_task6_init5_14|libero_object_temp__task6__init5__rollout0__query4,libero_object_temp__task6__init5__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task6_init5_14,x0.2,libero_object_temp,6,5,0,20400000,4,64,grasp,pick the butter and place it in the basket,x0.2|task6|init5,False,False,True,True,False,target_drop_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,23,24,216,0,,2026-09-04T13:27:07+00:00,2026-09-04T13:28:09+00:00,True,butter,123.0,52.0,-0.019156441382915057,-0.2626974544458326,0.09987162053585052,0.022564352868268602,0.4383219341124322,19.53170394897461,True,True,False,280,24,0.0,True,False,False,target_drop_candidate,target_drop_candidate,78,False,False,False,-1,,butter_1,butter_1,True,78,butter_1,False,-1,,False,-1,False,0.0,0.0,-1,71,0.290036993620477,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],1.3888082941754205,0.5431750824840019,6.511415443211507,115651188.73652475,-1.0
signed_vof_new_task_holdout_20260903__position_x0p2_task6_init5_14|libero_object_temp__task6__init6__rollout0__query4,libero_object_temp__task6__init6__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task6_init5_14,x0.2,libero_object_temp,6,6,0,20400194,4,64,approach,pick the butter and place it in the basket,x0.2|task6|init6,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,15,153,0,,2026-09-04T13:28:14+00:00,2026-09-04T13:28:55+00:00,True,butter,155.0,59.0,0.060453332456879894,-0.23262480363586174,0.02185937389731407,0.0686381197343305,0.3214551778051641,25.74736976623535,True,True,True,217,15,1.0,False,False,False,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,217,132,0.3218876804399845,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.378045804678973,0.5509773540603606,8.890871821224508,31463873.07306692,3.0
signed_vof_new_task_holdout_20260903__position_x0p2_task6_init5_14|libero_object_temp__task6__init7__rollout1__query4,libero_object_temp__task6__init7__rollout1__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task6_init5_14,x0.2,libero_object_temp,6,7,1,20400485,4,64,approach,pick the butter and place it in the basket,x0.2|task6|init7,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,15,152,0,,2026-09-04T13:29:01+00:00,2026-09-04T13:29:41+00:00,True,butter,155.0,59.0,0.06054830777500475,-0.2325983797283631,0.021930724382400513,0.034385648499123976,0.44649478381241436,16.04841423034668,True,True,True,216,15,1.0,False,False,False,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,216,133,0.3226430461381417,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.3539526458030153,0.5442341517001764,9.34029406709694,33977297.9480373,3.0
signed_vof_new_task_holdout_20260903__position_x0p2_task6_init5_14|libero_object_temp__task6__init8__rollout0__query4,libero_object_temp__task6__init8__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task6_init5_14,x0.2,libero_object_temp,6,8,0,20400582,4,64,grasp,pick the butter and place it in the basket,x0.2|task6|init8,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,24,15,152,0,,2026-09-04T13:29:47+00:00,2026-09-04T13:30:28+00:00,True,butter,148.0,59.0,0.016667974055877832,-0.2412068352929008,0.019455425441264995,0.10940364597089587,0.27979278745282893,36.939648151397705,True,True,True,216,15,1.0,False,False,False,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,216,128,0.3069127433507871,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.2724752616539177,0.5462528617469896,7.750995330989223,28895374.937007092,3.0
invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init5_14|libero_object_temp__task9__init11__rollout0__query4,libero_object_temp__task9__init11__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init5_14,x0.2,libero_object_temp,9,11,0,30701164,4,64,approach,pick the orange juice and place it in the basket,x0.2|task9|init11,False,False,False,False,False,kinematic_deadlock_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:22:15+00:00,2026-09-04T13:23:18+00:00,True,orange juice,68.0,147.0,-0.42014060648535945,0.08508897903627481,0.14628860354423523,0.012844466603646838,0.6289697488652037,11.380258560180664,True,True,False,280,23,0.0,False,False,False,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,1.6614487563515468e-13,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],0.7935489149011772,0.3064753178954469,6.11179825564481,440787101.8005513,0.0
invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init5_14|libero_object_temp__task9__init12__rollout0__query4,libero_object_temp__task9__init12__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init5_14,x0.2,libero_object_temp,9,12,0,30701358,4,64,approach,pick the orange juice and place it in the basket,x0.2|task9|init12,False,False,False,False,False,kinematic_deadlock_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:23:24+00:00,2026-09-04T13:24:24+00:00,True,orange juice,60.0,132.0,-0.4552251171215287,0.01812844176316985,0.1709785908460617,0.010602155895786025,0.6955044499453163,10.894322156906128,True,True,False,280,23,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,199,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,True,199,False,0.0,0.0,-1,-1,6.826483822663931e-14,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.4542343670580484,0.33610259909137474,7.527943594809636,140310330.46366146,-0.5
invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init15_24|libero_object_temp__task9__init15__rollout0__query4,libero_object_temp__task9__init15__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init15_24,x0.2,libero_object_temp,9,15,0,30701940,4,64,approach,pick the orange juice and place it in the basket,x0.2|task9|init15,False,False,False,False,False,kinematic_deadlock_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:24:30+00:00,2026-09-04T13:25:32+00:00,True,orange juice,67.0,140.0,-0.4156981310177186,0.05346227441987481,0.15267083048820496,0.012974896562673923,0.5940912368943585,12.031811952590942,True,True,False,280,23,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,168,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,True,168,True,0.0,0.0,-1,-1,2.02000402516056e-10,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.2579782309077494,0.32830876392748753,6.625844467840137,172489106.8620249,-0.5
