source_run,strategy_id,case_id,suite,task_id,init_state_id,rollout_seed,planning_strategy,planning_risk_lambda,planning_difficulty_threshold,planning_value_margin,planning_uncertainty_margin,planning_phase_fraction,planning_short_open_loop_steps,experiment_split,num_open_loop_steps,success,final_t,num_queries,failure_type,target_drop_candidate,wrong_object_interaction_candidate,num_queries_observed,rerank_rate,gate_rate,requery_rate,mean_selected_open_loop_steps,nominal_queries_for_executed_steps,query_compute_ratio
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731261,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,226,18,success,True,False,18,0.33333333333333337,0.0,0.3333333333333333,13.333333333333334,15.0,1.2
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731358,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,216,21,success,True,False,21,0.6666666666666667,0.0,0.6666666666666666,10.666666666666666,14.0,1.5
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731455,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,222,18,success,True,False,18,0.4444444444444444,0.0,0.4444444444444444,12.444444444444445,14.0,1.2857142857142858
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731552,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,211,17,success,True,False,17,0.4117647058823529,0.0,0.4117647058823529,12.705882352941176,14.0,1.2142857142857142
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731649,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,225,20,success,True,False,20,0.5,0.0,0.5,12.0,15.0,1.3333333333333333
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731746,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,227,17,success,True,False,17,0.23529411764705888,0.0,0.23529411764705882,14.117647058823529,15.0,1.1333333333333333
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731843,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,216,19,success,True,False,19,0.5789473684210527,0.0,0.5789473684210527,11.368421052631579,14.0,1.3571428571428572
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731940,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,218,18,success,True,False,18,0.38888888888888884,0.0,0.3888888888888889,12.88888888888889,14.0,1.2857142857142858
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732037,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,211,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,13.176470588235293,14.0,1.2142857142857142
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732134,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,223,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,13.176470588235293,14.0,1.2142857142857142
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732231,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,211,15,success,True,False,15,0.19999999999999996,0.0,0.2,14.4,14.0,1.0714285714285714
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732328,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,202,16,success,True,False,16,0.3125,0.0,0.3125,13.5,13.0,1.2307692307692308
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732425,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,218,17,success,True,False,17,0.2941176470588235,0.0,0.29411764705882354,13.647058823529411,14.0,1.2142857142857142
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732522,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,218,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,13.176470588235293,14.0,1.2142857142857142
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732619,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,40,target_drop_candidate,True,False,40,0.375,0.0,0.375,13.0,33.0,1.2121212121212122
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732716,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,212,19,success,True,False,19,0.5789473684210527,0.0,0.5789473684210527,11.368421052631579,14.0,1.3571428571428572
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__adaptive_horizon__libero_10_with_mug__task4__init0__disagreement_requery_action__l1,requery_l1_h8,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732813,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,210,20,success,True,False,20,0.65,0.0,0.65,10.8,14.0,1.4285714285714286
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730000,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730097,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730194,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,211,14,success,True,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730291,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730388,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730485,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730582,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730679,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730776,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730873,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,229,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730970,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731067,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,225,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731164,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731261,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,225,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731358,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,225,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731455,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731552,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731649,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731746,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,229,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731843,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731940,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,230,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732037,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732134,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732231,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732328,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732425,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732522,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732619,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732716,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,225,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732813,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,223,14,success,True,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730000,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730097,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730194,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,211,14,success,True,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730291,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730388,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730485,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730582,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730679,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730776,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730873,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,229,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,730970,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731067,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,225,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731164,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731261,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,225,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731358,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,225,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731455,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731552,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731649,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731746,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,229,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731843,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,731940,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,230,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732037,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732134,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732231,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value_replay__l0,max_value_replay,long_mug_task4_init0_adaptive_confirm,libero_10_with_mug,4,0,732328,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
