quintile,states,mean_effect,mean_score,family,feature_count,target_variant,alpha,scheme,budget
2,128,-0.03125,-0.024513792355306006,relative_oracle_interactions,172,direct_success,10.0,leave_one_task,0.3
3,128,-0.03125,0.149561174645899,relative_oracle_interactions,172,direct_success,10.0,leave_one_task,0.3
4,128,0.046875,0.4024197765955612,relative_oracle_interactions,172,direct_success,10.0,leave_one_task,0.3
0,128,0.046875,-0.6740566120348551,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.1
1,128,-0.0078125,-0.2597202982165659,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.1
2,128,-0.046875,-0.053537764459149005,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.1
3,128,-0.109375,0.19206521864937087,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.1
4,128,0.0078125,0.5723896007087962,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.1
0,128,0.046875,-0.6740566120348551,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.2
1,128,-0.0078125,-0.2597202982165659,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.2
2,128,-0.046875,-0.053537764459149005,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.2
3,128,-0.109375,0.19206521864937087,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.2
4,128,0.0078125,0.5723896007087962,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.2
0,128,0.046875,-0.6740566120348551,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.3
1,128,-0.0078125,-0.2597202982165659,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.3
2,128,-0.046875,-0.053537764459149005,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.3
3,128,-0.109375,0.19206521864937087,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.3
4,128,0.0078125,0.5723896007087962,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_task,0.3
0,128,0.015625,-0.6433032614343831,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.1
1,128,0.015625,-0.24296965679016178,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.1
2,128,-0.0703125,-0.04084407995386862,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.1
3,128,-0.0859375,0.19188781714870992,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.1
4,128,0.015625,0.5606451020331574,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.1
0,128,0.015625,-0.6433032614343831,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.2
1,128,0.015625,-0.24296965679016178,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.2
2,128,-0.0703125,-0.04084407995386862,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.2
3,128,-0.0859375,0.19188781714870992,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.2
4,128,0.015625,0.5606451020331574,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.2
0,128,0.015625,-0.6433032614343831,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.3
1,128,0.015625,-0.24296965679016178,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.3
2,128,-0.0703125,-0.04084407995386862,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.3
3,128,-0.0859375,0.19188781714870992,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.3
4,128,0.015625,0.5606451020331574,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_task,0.3
0,128,0.0078125,-0.5786067125495061,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.1
1,128,-0.0234375,-0.21494933149046402,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.1
2,128,-0.046875,-0.023533893559463545,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.1
3,128,-0.078125,0.17486759376424799,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.1
4,128,0.03125,0.5193200065789834,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.1
0,128,0.0078125,-0.5786067125495061,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.2
1,128,-0.0234375,-0.21494933149046402,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.2
2,128,-0.046875,-0.023533893559463545,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.2
3,128,-0.078125,0.17486759376424799,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.2
4,128,0.03125,0.5193200065789834,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.2
0,128,0.0078125,-0.5786067125495061,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.3
1,128,-0.0234375,-0.21494933149046402,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.3
2,128,-0.046875,-0.023533893559463545,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.3
3,128,-0.078125,0.17486759376424799,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.3
4,128,0.03125,0.5193200065789834,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_task,0.3
0,128,-0.0390625,-0.45321202314505926,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.1
1,128,-0.0078125,-0.16946231354588756,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.1
2,128,-0.0859375,-0.01659776064576232,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.1
3,128,-0.015625,0.12489539819675223,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.1
4,128,0.0390625,0.37415271695457064,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.1
0,128,-0.0390625,-0.45321202314505926,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.2
1,128,-0.0078125,-0.16946231354588756,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.2
2,128,-0.0859375,-0.01659776064576232,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.2
3,128,-0.015625,0.12489539819675223,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.2
4,128,0.0390625,0.37415271695457064,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.2
0,128,-0.0390625,-0.45321202314505926,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.3
1,128,-0.0078125,-0.16946231354588756,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.3
2,128,-0.0859375,-0.01659776064576232,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.3
3,128,-0.015625,0.12489539819675223,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.3
4,128,0.0390625,0.37415271695457064,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_task,0.3
0,128,0.046875,-0.7983815122905276,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.1
1,128,-0.0078125,-0.2949776421199901,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.1
2,128,-0.0390625,-0.0659424384868994,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.1
3,128,-0.1171875,0.21424741895438626,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.1
4,128,0.0078125,0.6689655649213659,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.1
0,128,0.046875,-0.7983815122905276,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.2
1,128,-0.0078125,-0.2949776421199901,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.2
2,128,-0.0390625,-0.0659424384868994,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.2
3,128,-0.1171875,0.21424741895438626,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.2
4,128,0.0078125,0.6689655649213659,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.2
0,128,0.046875,-0.7983815122905276,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.3
1,128,-0.0078125,-0.2949776421199901,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.3
2,128,-0.0390625,-0.0659424384868994,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.3
3,128,-0.1171875,0.21424741895438626,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.3
4,128,0.0078125,0.6689655649213659,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_task,0.3
0,128,0.03125,-0.7635304635788032,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.1
1,128,0.0078125,-0.27793250016598176,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.1
2,128,-0.0546875,-0.05122829007279674,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.1
3,128,-0.109375,0.2153053939459564,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.1
4,128,0.015625,0.653347373810783,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.1
0,128,0.03125,-0.7635304635788032,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.2
1,128,0.0078125,-0.27793250016598176,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.2
2,128,-0.0546875,-0.05122829007279674,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.2
3,128,-0.109375,0.2153053939459564,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.2
4,128,0.015625,0.653347373810783,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.2
0,128,0.03125,-0.7635304635788032,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.3
1,128,0.0078125,-0.27793250016598176,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.3
2,128,-0.0546875,-0.05122829007279674,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.3
3,128,-0.109375,0.2153053939459564,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.3
4,128,0.015625,0.653347373810783,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_task,0.3
0,128,0.0,-0.68800662462024,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.1
1,128,-0.015625,-0.2487394919067564,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.1
2,128,-0.0546875,-0.03535033953504969,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.1
3,128,-0.0625,0.19751980666480892,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.1
4,128,0.0234375,0.6042072755208506,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.1
0,128,0.0,-0.68800662462024,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.2
1,128,-0.015625,-0.2487394919067564,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.2
2,128,-0.0546875,-0.03535033953504969,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.2
3,128,-0.0625,0.19751980666480892,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.2
4,128,0.0234375,0.6042072755208506,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.2
0,128,0.0,-0.68800662462024,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.3
1,128,-0.015625,-0.2487394919067564,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.3
2,128,-0.0546875,-0.03535033953504969,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.3
3,128,-0.0625,0.19751980666480892,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.3
4,128,0.0234375,0.6042072755208506,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_task,0.3
0,128,-0.015625,-0.5378513808259769,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.1
1,128,-0.0703125,-0.2060732430118832,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.1
2,128,-0.0546875,-0.03567151610872573,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.1
3,128,0.0,0.13326444218037514,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.1
4,128,0.03125,0.4341847655268307,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.1
0,128,-0.015625,-0.5378513808259769,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.2
1,128,-0.0703125,-0.2060732430118832,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.2
2,128,-0.0546875,-0.03567151610872573,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.2
3,128,0.0,0.13326444218037514,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.2
4,128,0.03125,0.4341847655268307,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.2
0,128,-0.015625,-0.5378513808259769,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.3
1,128,-0.0703125,-0.2060732430118832,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.3
2,128,-0.0546875,-0.03567151610872573,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.3
3,128,0.0,0.13326444218037514,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.3
4,128,0.03125,0.4341847655268307,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_task,0.3
0,128,0.0234375,-0.48486546854680407,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.1
1,128,-0.03125,-0.16864697723296082,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.1
2,128,-0.0234375,-0.021571473189977805,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.1
3,128,-0.0390625,0.10431323472364977,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.1
4,128,-0.0390625,0.3991160849584529,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.1
0,128,0.0234375,-0.48486546854680407,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.2
1,128,-0.03125,-0.16864697723296082,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.2
2,128,-0.0234375,-0.021571473189977805,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.2
3,128,-0.0390625,0.10431323472364977,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.2
4,128,-0.0390625,0.3991160849584529,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.2
0,128,0.0234375,-0.48486546854680407,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.3
1,128,-0.03125,-0.16864697723296082,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.3
2,128,-0.0234375,-0.021571473189977805,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.3
3,128,-0.0390625,0.10431323472364977,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.3
4,128,-0.0390625,0.3991160849584529,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_task,0.3
0,128,0.0234375,-0.4735437155656429,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.1
1,128,-0.046875,-0.1672956086713861,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.1
2,128,-0.0078125,-0.01785052429959448,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.1
3,128,-0.0703125,0.09360583266042555,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.1
4,128,-0.0078125,0.3938421289378463,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.1
0,128,0.0234375,-0.4735437155656429,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.2
1,128,-0.046875,-0.1672956086713861,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.2
2,128,-0.0078125,-0.01785052429959448,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.2
3,128,-0.0703125,0.09360583266042555,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.2
4,128,-0.0078125,0.3938421289378463,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.2
0,128,0.0234375,-0.4735437155656429,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.3
1,128,-0.046875,-0.1672956086713861,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.3
2,128,-0.0078125,-0.01785052429959448,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.3
3,128,-0.0703125,0.09360583266042555,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.3
4,128,-0.0078125,0.3938421289378463,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_task,0.3
0,128,0.015625,-0.4586471526500927,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.1
1,128,-0.046875,-0.16163380314452477,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.1
2,128,-0.0546875,-0.016105636357727392,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.1
3,128,-0.0234375,0.09760194785494704,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.1
4,128,0.0,0.3709845066237506,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.1
0,128,0.015625,-0.4586471526500927,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.2
1,128,-0.046875,-0.16163380314452477,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.2
2,128,-0.0546875,-0.016105636357727392,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.2
3,128,-0.0234375,0.09760194785494704,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.2
4,128,0.0,0.3709845066237506,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.2
0,128,0.015625,-0.4586471526500927,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.3
1,128,-0.046875,-0.16163380314452477,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.3
2,128,-0.0546875,-0.016105636357727392,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.3
3,128,-0.0234375,0.09760194785494704,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.3
4,128,0.0,0.3709845066237506,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.3
0,128,0.0,-0.4327253941590966,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.1
1,128,-0.09375,-0.1612697536981865,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.1
2,128,-0.015625,-0.018087133322041662,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.1
3,128,-0.0546875,0.10958150708280018,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.1
4,128,0.0546875,0.3208764173786747,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.1
0,128,0.0,-0.4327253941590966,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.2
1,128,-0.09375,-0.1612697536981865,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.2
2,128,-0.015625,-0.018087133322041662,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.2
3,128,-0.0546875,0.10958150708280018,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.2
4,128,0.0546875,0.3208764173786747,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.2
0,128,0.0,-0.4327253941590966,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.3
1,128,-0.09375,-0.1612697536981865,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.3
2,128,-0.015625,-0.018087133322041662,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.3
3,128,-0.0546875,0.10958150708280018,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.3
4,128,0.0546875,0.3208764173786747,relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.3
0,128,0.03125,-0.693626969078185,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.1
1,128,0.046875,-0.26112955647346286,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.1
2,128,-0.09375,-0.030474938219550954,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.1
3,128,-0.0703125,0.19715762046809948,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.1
4,128,-0.0234375,0.7952020373266063,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.1
0,128,0.03125,-0.693626969078185,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.2
1,128,0.046875,-0.26112955647346286,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.2
2,128,-0.09375,-0.030474938219550954,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.2
3,128,-0.0703125,0.19715762046809948,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.2
4,128,-0.0234375,0.7952020373266063,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.2
0,128,0.03125,-0.693626969078185,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.3
1,128,0.046875,-0.26112955647346286,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.3
2,128,-0.09375,-0.030474938219550954,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.3
3,128,-0.0703125,0.19715762046809948,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.3
4,128,-0.0234375,0.7952020373266063,relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.3
0,128,0.046875,-0.6832908662564124,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.1
1,128,0.0390625,-0.2625983488300765,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.1
2,128,-0.09375,-0.03547461417275348,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.1
3,128,-0.0625,0.1856529156279916,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.1
4,128,-0.0390625,0.7663967346636287,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.1
0,128,0.046875,-0.6832908662564124,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.2
1,128,0.0390625,-0.2625983488300765,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.2
2,128,-0.09375,-0.03547461417275348,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.2
3,128,-0.0625,0.1856529156279916,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.2
4,128,-0.0390625,0.7663967346636287,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.2
0,128,0.046875,-0.6832908662564124,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.3
1,128,0.0390625,-0.2625983488300765,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.3
2,128,-0.09375,-0.03547461417275348,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.3
3,128,-0.0625,0.1856529156279916,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.3
4,128,-0.0390625,0.7663967346636287,relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.3
0,128,0.0703125,-0.6005970578920959,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.1
1,128,0.0234375,-0.222253080048017,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.1
2,128,-0.109375,-0.02162953531581214,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.1
3,128,-0.0390625,0.17329906806616382,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.1
4,128,-0.0546875,0.6820974760485273,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.1
0,128,0.0703125,-0.6005970578920959,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.2
1,128,0.0234375,-0.222253080048017,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.2
2,128,-0.109375,-0.02162953531581214,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.2
3,128,-0.0390625,0.17329906806616382,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.2
4,128,-0.0546875,0.6820974760485273,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.2
0,128,0.0703125,-0.6005970578920959,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.3
1,128,0.0234375,-0.222253080048017,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.3
2,128,-0.109375,-0.02162953531581214,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.3
3,128,-0.0390625,0.17329906806616382,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.3
4,128,-0.0546875,0.6820974760485273,relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.3
0,128,0.1015625,-0.38533117153023466,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.1
1,128,0.0,-0.13429314951479412,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.1
2,128,-0.0625,0.019531444843760595,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.1
3,128,-0.0390625,0.16837415192680014,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.1
4,128,-0.109375,0.4549531453871717,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.1
0,128,0.1015625,-0.38533117153023466,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.2
1,128,0.0,-0.13429314951479412,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.2
2,128,-0.0625,0.019531444843760595,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.2
3,128,-0.0390625,0.16837415192680014,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.2
4,128,-0.109375,0.4549531453871717,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.2
0,128,0.1015625,-0.38533117153023466,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.3
1,128,0.0,-0.13429314951479412,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.3
2,128,-0.0625,0.019531444843760595,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.3
3,128,-0.0390625,0.16837415192680014,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.3
4,128,-0.109375,0.4549531453871717,relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.3
0,128,0.0234375,-0.6076269230547183,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.1
1,128,0.078125,-0.20563314592079335,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.1
2,128,-0.09375,0.019034755081546405,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.1
3,128,-0.109375,0.22801978735345924,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.1
4,128,-0.0078125,0.7189519889420353,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.1
0,128,0.0234375,-0.6076269230547183,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.2
1,128,0.078125,-0.20563314592079335,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.2
2,128,-0.09375,0.019034755081546405,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.2
3,128,-0.109375,0.22801978735345924,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.2
