family,feature_count,target_variant,alpha,scheme,budget,query_rate,raw_gain,adjusted_gain,rescues,harms,rescue_vs_harm_auc,effect_spearman,worst_cell_adjusted_gain,quintile_monotonic_rho,quintile_top_minus_bottom
relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.2,0.2,0.0,-0.004999999999999997,13,13,0.4834441489361702,-0.0074179218733416265,-0.06624999999999998,-0.09999999999999999,-0.015625
relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_task,0.3,0.3,-0.003125,-0.010624999999999994,18,20,0.4834441489361702,-0.0074179218733416265,-0.10499999999999998,-0.09999999999999999,-0.015625
relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.1,0.1,0.0046875,0.0021875000000000006,8,5,0.5361702127659574,0.0336714204689548,-0.025625,0.3,0.0546875
relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.2,0.2,0.0109375,0.005937500000000002,16,9,0.5361702127659574,0.0336714204689548,-0.026874999999999993,0.3,0.0546875
relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_task,0.3,0.3,0.00625,-0.001249999999999997,21,17,0.5361702127659574,0.0336714204689548,-0.07937499999999999,0.3,0.0546875
relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.1,0.1,0.0,-0.0025,6,6,0.42699468085106385,-0.062424694823233234,-0.04187499999999999,-0.49999999999999994,-0.0546875
relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.2,0.2,-0.0046875,-0.009687499999999996,14,17,0.42699468085106385,-0.062424694823233234,-0.23499999999999996,-0.49999999999999994,-0.0546875
relative_oracle_interactions,172,direct_success,0.01,leave_one_level,0.3,0.3,-0.0109375,-0.01843749999999999,22,29,0.42699468085106385,-0.062424694823233234,-0.31562499999999993,-0.49999999999999994,-0.0546875
relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.1,0.1,0.0,-0.0025,6,6,0.42220744680851063,-0.0637043168814478,-0.04187499999999999,-0.6,-0.0859375
relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.2,0.2,-0.0078125,-0.012812499999999996,12,17,0.42220744680851063,-0.0637043168814478,-0.23437499999999994,-0.6,-0.0859375
relative_oracle_interactions,172,direct_success,0.1,leave_one_level,0.3,0.3,-0.0109375,-0.01843749999999999,22,29,0.42220744680851063,-0.0637043168814478,-0.31562499999999993,-0.6,-0.0859375
relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.1,0.1,-0.003125,-0.005625,4,6,0.39654255319148934,-0.08304484334283187,-0.05249999999999999,-0.7,-0.125
relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.2,0.2,-0.0109375,-0.015937499999999997,10,17,0.39654255319148934,-0.08304484334283187,-0.26249999999999996,-0.7,-0.125
relative_oracle_interactions,172,direct_success,1.0,leave_one_level,0.3,0.3,-0.0171875,-0.024687499999999994,18,29,0.39654255319148934,-0.08304484334283187,-0.31625,-0.7,-0.125
relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.1,0.1,-0.0109375,-0.013437499999999996,3,10,0.3492021276595745,-0.1309107572906407,-0.15687499999999996,-0.8999999999999998,-0.2109375
relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.2,0.2,-0.021875,-0.026875,9,23,0.3492021276595745,-0.1309107572906407,-0.31625,-0.8999999999999998,-0.2109375
relative_oracle_interactions,172,direct_success,10.0,leave_one_level,0.3,0.3,-0.01875,-0.026249999999999996,17,29,0.3492021276595745,-0.1309107572906407,-0.31812499999999994,-0.8999999999999998,-0.2109375
relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.1,0.1,0.0,-0.0025,6,6,0.4271276595744681,-0.06306039923469542,-0.04187499999999999,-0.6,-0.03125
relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.2,0.2,-0.0015625,-0.006562499999999999,16,17,0.4271276595744681,-0.06306039923469542,-0.18375,-0.6,-0.03125
relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.3,0.3,-0.00625,-0.013749999999999995,24,28,0.4271276595744681,-0.06306039923469542,-0.26374999999999993,-0.6,-0.03125
relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.1,0.1,0.0,-0.0025,6,6,0.425,-0.0626632893084138,-0.04187499999999999,-0.6,-0.0546875
relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.2,0.2,-0.003125,-0.008124999999999999,13,15,0.425,-0.0626632893084138,-0.18375,-0.6,-0.0546875
relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.3,0.3,-0.00625,-0.013749999999999993,24,28,0.425,-0.0626632893084138,-0.26374999999999993,-0.6,-0.0546875
relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.1,0.1,-0.0015625,-0.0040625,5,6,0.4038563829787234,-0.08045726356465152,-0.04187499999999999,-0.6,-0.0859375
relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.2,0.2,-0.009375,-0.014374999999999999,10,16,0.4038563829787234,-0.08045726356465152,-0.23687499999999995,-0.6,-0.0859375
relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.3,0.3,-0.0109375,-0.018437499999999996,20,27,0.4038563829787234,-0.08045726356465152,-0.2899999999999999,-0.6,-0.0859375
relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.1,0.1,-0.0125,-0.015,3,11,0.3377659574468085,-0.14132431831509662,-0.18312499999999998,-0.9999999999999999,-0.1953125
relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.2,0.2,-0.021875,-0.026874999999999993,10,24,0.3377659574468085,-0.14132431831509662,-0.31499999999999995,-0.9999999999999999,-0.1953125
relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.3,0.3,-0.025,-0.03249999999999999,17,33,0.3377659574468085,-0.14132431831509662,-0.31875,-0.9999999999999999,-0.1953125
relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.1,0.1,-0.0015625,-0.004062499999999999,5,6,0.4406914893617021,-0.05059435071121624,-0.04187499999999999,-0.6,-0.0390625
relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.2,0.2,-0.003125,-0.008124999999999997,15,17,0.4406914893617021,-0.05059435071121624,-0.15624999999999997,-0.6,-0.0390625
relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.3,0.3,-0.0109375,-0.0184375,23,30,0.4406914893617021,-0.05059435071121624,-0.23562499999999992,-0.6,-0.0390625
relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.1,0.1,-0.0046875,-0.0071874999999999994,4,7,0.43803191489361704,-0.051714225343036234,-0.06749999999999998,-0.6,-0.015625
relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.2,0.2,0.003125,-0.0018749999999999975,15,13,0.43803191489361704,-0.051714225343036234,-0.15624999999999997,-0.6,-0.015625
relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.3,0.3,-0.0078125,-0.015312499999999996,23,28,0.43803191489361704,-0.051714225343036234,-0.23687499999999995,-0.6,-0.015625
relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.1,0.1,-0.0046875,-0.0071874999999999994,4,7,0.41648936170212764,-0.06707872460043016,-0.06749999999999998,-0.6,-0.0390625
relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.2,0.2,-0.0015625,-0.006562499999999999,13,14,0.41648936170212764,-0.06707872460043016,-0.209375,-0.6,-0.0390625
relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.3,0.3,-0.0078125,-0.015312499999999996,19,24,0.41648936170212764,-0.06707872460043016,-0.26312499999999994,-0.6,-0.0390625
relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.1,0.1,-0.0140625,-0.016562499999999997,2,11,0.3493351063829787,-0.1314963609668326,-0.15687499999999996,-0.7,-0.171875
relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.2,0.2,-0.01875,-0.023749999999999993,11,23,0.3493351063829787,-0.1314963609668326,-0.31499999999999995,-0.7,-0.171875
relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.3,0.3,-0.021875,-0.029374999999999995,18,32,0.3493351063829787,-0.1314963609668326,-0.31875,-0.7,-0.171875
relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.1,0.1,0.0046875,0.0021875000000000006,8,5,0.48045212765957446,-0.026491645424714026,-0.04187499999999999,-0.39999999999999997,-0.0234375
relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.2,0.2,0.0046875,-0.00031249999999999713,20,17,0.48045212765957446,-0.026491645424714026,-0.04187499999999999,-0.39999999999999997,-0.0234375
relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.3,0.3,-0.00625,-0.013749999999999993,28,32,0.48045212765957446,-0.026491645424714026,-0.13499999999999998,-0.39999999999999997,-0.0234375
relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.1,0.1,0.0046875,0.0021875000000000006,8,5,0.4791223404255319,-0.020322619409748915,-0.04187499999999999,-0.39999999999999997,-0.0078125
relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.2,0.2,0.00625,0.0012500000000000033,20,16,0.4791223404255319,-0.020322619409748915,-0.05812499999999998,-0.39999999999999997,-0.0078125
relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.3,0.3,0.003125,-0.004374999999999995,29,27,0.4791223404255319,-0.020322619409748915,-0.13499999999999998,-0.39999999999999997,-0.0078125
relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_level,0.1,0.1,0.0,-0.0024999999999999996,4,4,0.45226063829787233,-0.04461826512063114,-0.04187499999999999,-0.39999999999999997,-0.0390625
relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_level,0.2,0.2,0.00625,0.0012500000000000005,19,15,0.45226063829787233,-0.04461826512063114,-0.08187499999999999,-0.39999999999999997,-0.0390625
relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_level,0.3,0.3,-0.0046875,-0.012187499999999993,26,29,0.45226063829787233,-0.04461826512063114,-0.21062499999999998,-0.39999999999999997,-0.0390625
relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_level,0.1,0.1,0.003125,0.0006250000000000009,6,4,0.40006648936170214,-0.0970088339376995,-0.039999999999999994,-0.7,-0.1171875
relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_level,0.2,0.2,-0.003125,-0.008124999999999999,13,15,0.40006648936170214,-0.0970088339376995,-0.184375,-0.7,-0.1171875
relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_level,0.3,0.3,-0.0078125,-0.015312499999999996,24,29,0.40006648936170214,-0.0970088339376995,-0.2875,-0.7,-0.1171875
relative_oracle_interactions,172,direct_success,0.01,leave_one_cell,0.1,0.1,0.0046875,0.0021874999999999993,7,4,0.4646276595744681,-0.022476750356950365,-0.03749999999999999,-0.3,-0.0078125
relative_oracle_interactions,172,direct_success,0.01,leave_one_cell,0.2,0.2,-0.0015625,-0.006562499999999999,13,14,0.4646276595744681,-0.022476750356950365,-0.13249999999999998,-0.3,-0.0078125
relative_oracle_interactions,172,direct_success,0.01,leave_one_cell,0.3,0.3,-0.0140625,-0.02156249999999999,16,25,0.4646276595744681,-0.022476750356950365,-0.26312499999999994,-0.3,-0.0078125
relative_oracle_interactions,172,direct_success,0.1,leave_one_cell,0.1,0.1,0.0015625,-0.0009374999999999994,6,5,0.46117021276595743,-0.025867173884748622,-0.03749999999999999,-0.39999999999999997,-0.046875
relative_oracle_interactions,172,direct_success,0.1,leave_one_cell,0.2,0.2,-0.003125,-0.008124999999999997,13,15,0.46117021276595743,-0.025867173884748622,-0.15875,-0.39999999999999997,-0.046875
relative_oracle_interactions,172,direct_success,0.1,leave_one_cell,0.3,0.3,-0.0140625,-0.021562499999999995,16,25,0.46117021276595743,-0.025867173884748622,-0.289375,-0.39999999999999997,-0.046875
relative_oracle_interactions,172,direct_success,1.0,leave_one_cell,0.1,0.1,0.0,-0.0024999999999999983,7,7,0.45611702127659576,-0.029072388956752678,-0.05312499999999999,-0.3,-0.0859375
relative_oracle_interactions,172,direct_success,1.0,leave_one_cell,0.2,0.2,-0.00625,-0.011249999999999996,11,15,0.45611702127659576,-0.029072388956752678,-0.18374999999999994,-0.3,-0.0859375
relative_oracle_interactions,172,direct_success,1.0,leave_one_cell,0.3,0.3,-0.015625,-0.023124999999999993,15,25,0.45611702127659576,-0.029072388956752678,-0.2899999999999999,-0.3,-0.0859375
relative_oracle_interactions,172,direct_success,10.0,leave_one_cell,0.1,0.1,-0.0015625,-0.0040625,5,6,0.47034574468085105,-0.01591355403654438,-0.053749999999999985,-0.3,-0.0859375
relative_oracle_interactions,172,direct_success,10.0,leave_one_cell,0.2,0.2,-0.0078125,-0.012812499999999996,11,16,0.47034574468085105,-0.01591355403654438,-0.20874999999999994,-0.3,-0.0859375
relative_oracle_interactions,172,direct_success,10.0,leave_one_cell,0.3,0.3,-0.0109375,-0.018437499999999996,18,25,0.47034574468085105,-0.01591355403654438,-0.2899999999999999,-0.3,-0.0859375
relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_cell,0.1,0.1,0.003125,0.0006249999999999999,7,5,0.4690159574468085,-0.015415010654428693,-0.06312499999999999,-0.3,-0.0078125
relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_cell,0.2,0.2,0.003125,-0.0018749999999999971,14,12,0.4690159574468085,-0.015415010654428693,-0.08187499999999999,-0.3,-0.0078125
relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_cell,0.3,0.3,-0.0078125,-0.015312499999999996,18,23,0.4690159574468085,-0.015415010654428693,-0.23749999999999996,-0.3,-0.0078125
relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_cell,0.1,0.1,-0.0015625,-0.004062499999999999,6,7,0.46954787234042555,-0.014438046316658338,-0.06312499999999999,-0.3,-0.0078125
relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_cell,0.2,0.2,0.003125,-0.0018749999999999978,14,12,0.46954787234042555,-0.014438046316658338,-0.10749999999999997,-0.3,-0.0078125
relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_cell,0.3,0.3,-0.009375,-0.01687499999999999,18,24,0.46954787234042555,-0.014438046316658338,-0.26374999999999993,-0.3,-0.0078125
relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_cell,0.1,0.1,-0.0015625,-0.004062499999999999,6,7,0.467686170212766,-0.015966118742401714,-0.06312499999999999,-0.09999999999999999,-0.0546875
relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_cell,0.2,0.2,-0.003125,-0.008124999999999997,11,13,0.467686170212766,-0.015966118742401714,-0.10749999999999997,-0.09999999999999999,-0.0546875
relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_cell,0.3,0.3,-0.009375,-0.016874999999999994,18,24,0.467686170212766,-0.015966118742401714,-0.289375,-0.09999999999999999,-0.0546875
relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_cell,0.1,0.1,0.0,-0.002499999999999998,5,5,0.46875,-0.01593326580124088,-0.04062499999999999,-0.09999999999999999,-0.0859375
relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_cell,0.2,0.2,-0.003125,-0.008124999999999999,10,12,0.46875,-0.01593326580124088,-0.10687499999999998,-0.09999999999999999,-0.0859375
relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_cell,0.3,0.3,-0.0125,-0.019999999999999997,17,25,0.46875,-0.01593326580124088,-0.2899999999999999,-0.09999999999999999,-0.0859375
relative_oracle_interactions,172,direct_grounded,0.01,leave_one_cell,0.1,0.1,0.00625,0.003750000000000001,8,4,0.49148936170212765,0.006200581982343258,-0.06499999999999997,0.3,0.015625
relative_oracle_interactions,172,direct_grounded,0.01,leave_one_cell,0.2,0.2,0.00625,0.0012500000000000022,15,11,0.49148936170212765,0.006200581982343258,-0.06749999999999999,0.3,0.015625
relative_oracle_interactions,172,direct_grounded,0.01,leave_one_cell,0.3,0.3,-0.0015625,-0.009062499999999996,19,20,0.49148936170212765,0.006200581982343258,-0.13437499999999997,0.3,0.015625
relative_oracle_interactions,172,direct_grounded,0.1,leave_one_cell,0.1,0.1,0.0015625,-0.0009374999999999991,7,6,0.4863031914893617,0.0019921202196401845,-0.06374999999999999,0.3,0.015625
relative_oracle_interactions,172,direct_grounded,0.1,leave_one_cell,0.2,0.2,0.00625,0.0012500000000000007,14,10,0.4863031914893617,0.0019921202196401845,-0.06812499999999999,0.3,0.015625
relative_oracle_interactions,172,direct_grounded,0.1,leave_one_cell,0.3,0.3,-0.009375,-0.016874999999999994,18,24,0.4863031914893617,0.0019921202196401845,-0.26312499999999994,0.3,0.015625
relative_oracle_interactions,172,direct_grounded,1.0,leave_one_cell,0.1,0.1,0.0,-0.0024999999999999983,7,7,0.4875,0.001864404410877435,-0.06374999999999999,-0.051298917604257706,-0.03125
relative_oracle_interactions,172,direct_grounded,1.0,leave_one_cell,0.2,0.2,0.0,-0.0049999999999999975,12,12,0.4875,0.001864404410877435,-0.105625,-0.051298917604257706,-0.03125
relative_oracle_interactions,172,direct_grounded,1.0,leave_one_cell,0.3,0.3,-0.009375,-0.016874999999999994,19,25,0.4875,0.001864404410877435,-0.289375,-0.051298917604257706,-0.03125
relative_oracle_interactions,172,direct_grounded,10.0,leave_one_cell,0.1,0.1,0.0015625,-0.0009374999999999989,6,5,0.48816489361702126,0.002693941175188541,-0.04124999999999999,-0.09999999999999999,-0.0703125
relative_oracle_interactions,172,direct_grounded,10.0,leave_one_cell,0.2,0.2,-0.0015625,-0.006562499999999999,11,12,0.48816489361702126,0.002693941175188541,-0.10687499999999998,-0.09999999999999999,-0.0703125
relative_oracle_interactions,172,direct_grounded,10.0,leave_one_cell,0.3,0.3,-0.0078125,-0.015312499999999998,19,24,0.48816489361702126,0.002693941175188541,-0.289375,-0.09999999999999999,-0.0703125
relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_cell,0.1,0.1,-0.0015625,-0.004062499999999998,8,9,0.5007978723404255,0.009597087427167946,-0.08499999999999999,0.0,-0.0546875
relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_cell,0.2,0.2,-0.0046875,-0.009687499999999996,13,16,0.5007978723404255,0.009597087427167946,-0.13874999999999998,0.0,-0.0546875
relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_cell,0.3,0.3,-0.003125,-0.010624999999999999,20,22,0.5007978723404255,0.009597087427167946,-0.19249999999999998,0.0,-0.0546875
relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_cell,0.1,0.1,0.0,-0.0024999999999999974,8,8,0.5013297872340425,0.010968026778113078,-0.05937499999999999,-0.09999999999999999,-0.0390625
relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_cell,0.2,0.2,-0.0015625,-0.006562499999999996,15,16,0.5013297872340425,0.010968026778113078,-0.136875,-0.09999999999999999,-0.0390625
relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_cell,0.3,0.3,-0.0015625,-0.009062499999999998,21,22,0.5013297872340425,0.010968026778113078,-0.19187499999999996,-0.09999999999999999,-0.0390625
relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_cell,0.1,0.1,0.0,-0.002499999999999999,7,7,0.4987367021276596,0.011371803598198442,-0.05874999999999999,0.0,-0.015625
relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_cell,0.2,0.2,0.003125,-0.001874999999999996,16,14,0.4987367021276596,0.011371803598198442,-0.10874999999999999,0.0,-0.015625
relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_cell,0.3,0.3,0.0,-0.007499999999999995,22,22,0.4987367021276596,0.011371803598198442,-0.19187499999999996,0.0,-0.015625
relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_cell,0.1,0.1,0.0046875,0.0021875000000000006,7,4,0.5127659574468085,0.025277852624239615,-0.02749999999999999,-0.09999999999999999,-0.015625
relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_cell,0.2,0.2,0.0109375,0.005937500000000003,17,10,0.5127659574468085,0.025277852624239615,-0.05687499999999999,-0.09999999999999999,-0.015625
relative_oracle_interactions,172,ridge_potential_success,10.0,leave_one_cell,0.3,0.3,0.009375,0.0018750000000000045,24,18,0.5127659574468085,0.025277852624239615,-0.138125,-0.09999999999999999,-0.015625
relative_oracle_interactions,172,direct_success,0.01,within_cell_grouped5,0.1,0.1,0.0234375,0.020937499999999998,20,5,0.8091755319148937,0.3302652788869443,-0.056874999999999995,0.9999999999999999,0.515625
relative_oracle_interactions,172,direct_success,0.01,within_cell_grouped5,0.2,0.2,0.0328125,0.0278125,30,9,0.8091755319148937,0.3302652788869443,-0.06124999999999999,0.9999999999999999,0.515625
relative_oracle_interactions,172,direct_success,0.01,within_cell_grouped5,0.3,0.3,0.0484375,0.0409375,44,13,0.8091755319148937,0.3302652788869443,-0.033125,0.9999999999999999,0.515625
relative_oracle_interactions,172,direct_success,0.1,within_cell_grouped5,0.1,0.1,0.021875,0.019374999999999996,20,6,0.8118351063829787,0.3330873465326601,-0.08312499999999999,0.9999999999999999,0.5234375
relative_oracle_interactions,172,direct_success,0.1,within_cell_grouped5,0.2,0.2,0.03125,0.026249999999999996,30,10,0.8118351063829787,0.3330873465326601,-0.03625,0.9999999999999999,0.5234375
relative_oracle_interactions,172,direct_success,0.1,within_cell_grouped5,0.3,0.3,0.04375,0.036250000000000004,41,13,0.8118351063829787,0.3330873465326601,-0.05187499999999999,0.9999999999999999,0.5234375
relative_oracle_interactions,172,direct_success,1.0,within_cell_grouped5,0.1,0.1,0.0234375,0.020937499999999998,21,6,0.8186170212765957,0.3404985593967801,-0.08375,0.9999999999999999,0.515625
relative_oracle_interactions,172,direct_success,1.0,within_cell_grouped5,0.2,0.2,0.03125,0.026250000000000002,30,10,0.8186170212765957,0.3404985593967801,-0.03625,0.9999999999999999,0.515625
relative_oracle_interactions,172,direct_success,1.0,within_cell_grouped5,0.3,0.3,0.0453125,0.03781249999999999,40,11,0.8186170212765957,0.3404985593967801,-0.032499999999999994,0.9999999999999999,0.515625
relative_oracle_interactions,172,direct_success,10.0,within_cell_grouped5,0.1,0.1,0.021875,0.019374999999999996,21,7,0.819813829787234,0.35090062189182974,-0.08375,0.9999999999999999,0.5234375
relative_oracle_interactions,172,direct_success,10.0,within_cell_grouped5,0.2,0.2,0.0359375,0.0309375,31,8,0.819813829787234,0.35090062189182974,-0.028124999999999994,0.9999999999999999,0.5234375
relative_oracle_interactions,172,direct_success,10.0,within_cell_grouped5,0.3,0.3,0.0546875,0.04718750000000001,46,11,0.819813829787234,0.35090062189182974,-0.032499999999999994,0.9999999999999999,0.5234375
relative_oracle_interactions,172,direct_terminal_utility,0.01,within_cell_grouped5,0.1,0.1,0.025,0.0225,21,5,0.8106382978723404,0.3295059652843644,-0.057499999999999996,0.9999999999999999,0.484375
relative_oracle_interactions,172,direct_terminal_utility,0.01,within_cell_grouped5,0.2,0.2,0.0328125,0.0278125,30,9,0.8106382978723404,0.3295059652843644,-0.035625000000000004,0.9999999999999999,0.484375
relative_oracle_interactions,172,direct_terminal_utility,0.01,within_cell_grouped5,0.3,0.3,0.046875,0.039375,42,12,0.8106382978723404,0.3295059652843644,-0.0325,0.9999999999999999,0.484375
relative_oracle_interactions,172,direct_terminal_utility,0.1,within_cell_grouped5,0.1,0.1,0.0234375,0.020937500000000005,21,6,0.8139627659574468,0.33201428734199423,-0.08312499999999999,0.9999999999999999,0.53125
relative_oracle_interactions,172,direct_terminal_utility,0.1,within_cell_grouped5,0.2,0.2,0.034375,0.029375000000000002,31,9,0.8139627659574468,0.33201428734199423,-0.036875,0.9999999999999999,0.53125
relative_oracle_interactions,172,direct_terminal_utility,0.1,within_cell_grouped5,0.3,0.3,0.04375,0.036250000000000004,40,12,0.8139627659574468,0.33201428734199423,-0.05187499999999999,0.9999999999999999,0.53125
relative_oracle_interactions,172,direct_terminal_utility,1.0,within_cell_grouped5,0.1,0.1,0.021875,0.019375,21,7,0.8212765957446808,0.340258732926306,-0.08375,0.9999999999999999,0.5078125
relative_oracle_interactions,172,direct_terminal_utility,1.0,within_cell_grouped5,0.2,0.2,0.03125,0.026250000000000002,29,9,0.8212765957446808,0.340258732926306,-0.03625,0.9999999999999999,0.5078125
relative_oracle_interactions,172,direct_terminal_utility,1.0,within_cell_grouped5,0.3,0.3,0.046875,0.039375,41,11,0.8212765957446808,0.340258732926306,-0.032499999999999994,0.9999999999999999,0.5078125
relative_oracle_interactions,172,direct_terminal_utility,10.0,within_cell_grouped5,0.1,0.1,0.0234375,0.020937500000000005,21,6,0.8226063829787233,0.35060905203902737,-0.08375,0.9999999999999999,0.53125
relative_oracle_interactions,172,direct_terminal_utility,10.0,within_cell_grouped5,0.2,0.2,0.0359375,0.0309375,32,9,0.8226063829787233,0.35060905203902737,-0.029374999999999995,0.9999999999999999,0.53125
relative_oracle_interactions,172,direct_terminal_utility,10.0,within_cell_grouped5,0.3,0.3,0.05,0.042499999999999996,42,10,0.8226063829787233,0.35060905203902737,-0.032499999999999994,0.9999999999999999,0.53125
relative_oracle_interactions,172,direct_grounded,0.01,within_cell_grouped5,0.1,0.1,0.025,0.0225,22,6,0.8090425531914893,0.3297486663871901,-0.057499999999999996,0.9999999999999999,0.5
relative_oracle_interactions,172,direct_grounded,0.01,within_cell_grouped5,0.2,0.2,0.03125,0.026250000000000002,29,9,0.8090425531914893,0.3297486663871901,-0.03624999999999999,0.9999999999999999,0.5
relative_oracle_interactions,172,direct_grounded,0.01,within_cell_grouped5,0.3,0.3,0.053125,0.045625,45,11,0.8090425531914893,0.3297486663871901,-0.0325,0.9999999999999999,0.5
relative_oracle_interactions,172,direct_grounded,0.1,within_cell_grouped5,0.1,0.1,0.0234375,0.020937499999999998,22,7,0.8118351063829787,0.3329091193268625,-0.08312499999999999,0.9999999999999999,0.515625
relative_oracle_interactions,172,direct_grounded,0.1,within_cell_grouped5,0.2,0.2,0.0328125,0.0278125,30,9,0.8118351063829787,0.3329091193268625,-0.029999999999999992,0.9999999999999999,0.515625
relative_oracle_interactions,172,direct_grounded,0.1,within_cell_grouped5,0.3,0.3,0.046875,0.03937499999999999,42,12,0.8118351063829787,0.3329091193268625,-0.05187499999999999,0.9999999999999999,0.515625
relative_oracle_interactions,172,direct_grounded,1.0,within_cell_grouped5,0.1,0.1,0.021875,0.019374999999999996,21,7,0.819281914893617,0.33998030424996795,-0.08375,0.9999999999999999,0.546875
relative_oracle_interactions,172,direct_grounded,1.0,within_cell_grouped5,0.2,0.2,0.0375,0.0325,32,8,0.819281914893617,0.33998030424996795,-0.029999999999999992,0.9999999999999999,0.546875
relative_oracle_interactions,172,direct_grounded,1.0,within_cell_grouped5,0.3,0.3,0.0453125,0.03781249999999999,40,11,0.819281914893617,0.33998030424996795,-0.033124999999999995,0.9999999999999999,0.546875
relative_oracle_interactions,172,direct_grounded,10.0,within_cell_grouped5,0.1,0.1,0.021875,0.019375000000000003,21,7,0.8199468085106383,0.3511975303475708,-0.08375,0.9999999999999999,0.5546875
relative_oracle_interactions,172,direct_grounded,10.0,within_cell_grouped5,0.2,0.2,0.0359375,0.0309375,32,9,0.8199468085106383,0.3511975303475708,-0.029374999999999995,0.9999999999999999,0.5546875
relative_oracle_interactions,172,direct_grounded,10.0,within_cell_grouped5,0.3,0.3,0.046875,0.03937500000000001,41,11,0.8199468085106383,0.3511975303475708,-0.033124999999999995,0.9999999999999999,0.5546875
