case_id,suite,task_id,init_state_id,rollout_seed,strategy_id,baseline_success,success,delta,baseline_strategy_id
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150194,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150291,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150388,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150485,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150582,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150679,requery_l1_h8,False,False,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150776,requery_l1_h8,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150873,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150970,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151067,requery_l1_h8,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151164,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151261,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151358,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151455,requery_l1_h8,False,False,0,max_value
