source_run,strategy_id,case_id,suite,task_id,init_state_id,rollout_seed,planning_strategy,planning_risk_lambda,planning_difficulty_threshold,planning_value_margin,planning_uncertainty_margin,planning_phase_fraction,planning_short_open_loop_steps,planning_surrogate_error_threshold,experiment_split,num_open_loop_steps,success,final_t,num_queries,failure_type,target_drop_candidate,wrong_object_interaction_candidate,num_queries_observed,rerank_rate,gate_rate,requery_rate,surrogate_alarm_rate,mean_selected_open_loop_steps,nominal_queries_for_executed_steps,query_compute_ratio
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150776,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,263,17,success,False,False,17,0.17647058823529416,0.0,0.0,0.058823529411764705,16.0,17.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150873,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,259,17,success,False,False,17,0.7058823529411764,0.0,0.0,0.058823529411764705,16.0,17.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150970,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,262,17,success,False,False,17,0.4117647058823529,0.0,0.0,0.058823529411764705,16.0,17.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151067,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,256,16,success,False,False,16,0.625,0.0,0.0,0.0625,16.0,16.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151164,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,264,17,success,False,False,17,0.5294117647058824,0.0,0.0,0.058823529411764705,16.0,17.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151261,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,254,16,success,False,False,16,0.6875,0.0,0.0,0.0625,16.0,16.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151358,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,246,16,success,False,False,16,0.625,0.0,0.0,0.0,16.0,16.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151455,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,33,timeout_partial_goal,False,False,33,0.3939393939393939,0.0,0.0,0.3333333333333333,16.0,33.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151552,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,33,kinematic_deadlock_candidate,False,False,33,0.5151515151515151,0.0,0.0,0.24242424242424243,16.0,33.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151649,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,251,16,success,False,False,16,0.6875,0.0,0.0,0.0625,16.0,16.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151746,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,263,17,success,False,False,17,0.5294117647058824,0.0,0.0,0.058823529411764705,16.0,17.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151843,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,262,17,success,False,False,17,0.23529411764705888,0.0,0.0,0.058823529411764705,16.0,17.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151940,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,33,timeout_partial_goal,False,False,33,0.33333333333333337,0.0,0.0,0.30303030303030304,16.0,33.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1152037,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,33,timeout_partial_goal,False,False,33,0.3939393939393939,0.0,0.0,0.42424242424242425,16.0,33.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1152134,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,241,16,success,False,False,16,0.5625,0.0,0.0,0.0625,16.0,16.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_milk_task9__libero_10_with_milk__task9__init0__uncertainty_penalty_action__l1p0,action_l1,long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1152231,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,258,17,success,False,False,17,0.5294117647058824,0.0,0.0,0.058823529411764705,16.0,17.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130000,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,44,target_drop_candidate,True,False,44,0.5227272727272727,0.0,0.5227272727272727,0.022727272727272728,11.818181818181818,33.0,1.3333333333333333
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130097,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,221,19,success,True,False,19,0.4736842105263158,0.0,0.47368421052631576,0.05263157894736842,12.210526315789474,14.0,1.3571428571428572
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130194,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,221,18,success,True,False,18,0.4444444444444444,0.0,0.4444444444444444,0.1111111111111111,12.444444444444445,14.0,1.2857142857142858
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130291,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,222,16,success,True,False,16,0.25,0.0,0.25,0.0,14.0,14.0,1.1428571428571428
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130388,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,44,target_drop_candidate,True,False,44,0.5,0.0,0.5,0.022727272727272728,12.0,33.0,1.3333333333333333
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130485,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,225,17,success,True,False,17,0.2941176470588235,0.0,0.29411764705882354,0.0,13.647058823529411,15.0,1.1333333333333333
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130582,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,214,17,success,True,False,17,0.4117647058823529,0.0,0.4117647058823529,0.0,12.705882352941176,14.0,1.2142857142857142
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130679,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,224,18,success,True,False,18,0.38888888888888884,0.0,0.3888888888888889,0.0,12.88888888888889,14.0,1.2857142857142858
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130776,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,211,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,0.058823529411764705,13.176470588235293,14.0,1.2142857142857142
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130873,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,211,18,success,True,False,18,0.5,0.0,0.5,0.0,12.0,14.0,1.2857142857142858
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130970,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,213,18,success,True,False,18,0.5,0.0,0.5,0.05555555555555555,12.0,14.0,1.2857142857142858
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131067,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,218,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,0.0,13.176470588235293,14.0,1.2142857142857142
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131164,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,236,21,success,True,False,21,0.5714285714285714,0.0,0.5714285714285714,0.0,11.428571428571429,15.0,1.4
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131261,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,212,21,success,True,False,21,0.6666666666666667,0.0,0.6666666666666666,0.047619047619047616,10.666666666666666,14.0,1.5
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131358,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,211,18,success,True,False,18,0.5,0.0,0.5,0.0,12.0,14.0,1.2857142857142858
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131455,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,216,15,success,True,False,15,0.1333333333333333,0.0,0.13333333333333333,0.0,14.933333333333334,14.0,1.0714285714285714
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131552,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,215,19,success,True,False,19,0.5789473684210527,0.0,0.5789473684210527,0.0,11.368421052631579,14.0,1.3571428571428572
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131649,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,227,19,success,True,False,19,0.42105263157894735,0.0,0.42105263157894735,0.05263157894736842,12.631578947368421,15.0,1.2666666666666666
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131746,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,211,17,success,True,False,17,0.4117647058823529,0.0,0.4117647058823529,0.0,12.705882352941176,14.0,1.2142857142857142
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131843,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,210,17,success,True,False,17,0.4117647058823529,0.0,0.4117647058823529,0.058823529411764705,12.705882352941176,14.0,1.2142857142857142
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131940,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,222,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,0.0,13.176470588235293,14.0,1.2142857142857142
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132037,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,217,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,0.058823529411764705,13.176470588235293,14.0,1.2142857142857142
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132134,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,218,17,success,True,False,17,0.2941176470588235,0.0,0.29411764705882354,0.058823529411764705,13.647058823529411,14.0,1.2142857142857142
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132231,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,212,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,0.0,13.176470588235293,14.0,1.2142857142857142
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130000,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,225,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130097,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130194,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,229,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130291,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130388,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,229,15,success,True,False,15,0.0,0.0,0.0,0.0,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130485,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130582,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,0.09090909090909091,16.0,33.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130679,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,224,14,success,True,False,14,0.0,0.0,0.0,0.0,16.0,14.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130776,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,229,15,success,True,False,15,0.0,0.0,0.0,0.0,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130873,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,0.0,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130970,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,216,14,success,True,False,14,0.0,0.0,0.0,0.07142857142857142,16.0,14.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131067,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,225,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131164,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,231,15,success,True,False,15,0.0,0.0,0.0,0.0,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131261,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131358,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,0.30303030303030304,16.0,33.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131455,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131552,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,229,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131649,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131746,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,0.13333333333333333,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131843,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,0.030303030303030304,16.0,33.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131940,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132037,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,0.13333333333333333,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132134,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,0.0,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132231,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value_disagreement_requery__l1p0,horizon_only_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130000,max_value_disagreement_requery,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,42,target_drop_candidate,True,False,42,0.0,0.0,0.42857142857142855,0.09523809523809523,12.571428571428571,33.0,1.2727272727272727
factorial_selection_horizon_20260820/factorial_selection_horizon_20260820__long_mug_task4__libero_10_with_mug__task4__init0__max_value_disagreement_requery__l1p0,horizon_only_l1_h8,long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130097,max_value_disagreement_requery,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,222,20,success,True,False,20,0.0,0.0,0.6,0.0,11.2,14.0,1.4285714285714286
