case_id,suite,task_id,init_state_id,rollout_seed,strategy_id,baseline_success,success,delta,baseline_strategy_id
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,difficulty_requery_l1_t0.2_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,difficulty_requery_l1_t0.2_h8,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,difficulty_requery_l1_t0.2_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,difficulty_requery_l1_t0.2_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,difficulty_requery_l1_t0.2_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,difficulty_requery_l1_t0.2_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,difficulty_requery_l1_t0.2_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,difficulty_requery_l1_t0.2_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,difficulty_requery_l1_t0.2_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,difficulty_requery_l1_t0.2_h8,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,margin_l1_v0.0005_u0,False,True,1,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,margin_l1_v0.0005_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,margin_l1_v0.0005_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,margin_l1_v0.0005_u0,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,margin_l1_v0.0005_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,margin_l1_v0.0005_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,margin_l1_v0.0005_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,margin_l1_v0.0005_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,margin_l1_v0.0005_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,margin_l1_v0.0005_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,margin_l1_v0.0005_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,margin_l1_v0.0005_u0,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,margin_l1_v0.002_u0,False,True,1,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,margin_l1_v0.002_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,margin_l1_v0.002_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,margin_l1_v0.002_u0,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,margin_l1_v0.002_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,margin_l1_v0.002_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,margin_l1_v0.002_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,margin_l1_v0.002_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,margin_l1_v0.002_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,margin_l1_v0.002_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,margin_l1_v0.002_u0,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,margin_l1_v0.002_u0,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,max_value_replay,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,max_value_replay,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,max_value_replay,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,max_value_replay,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,max_value_replay,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,max_value_replay,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,max_value_replay,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,max_value_replay,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,max_value_replay,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,max_value_replay,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,max_value_replay,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,max_value_replay,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,phase_l1_r0.3,False,True,1,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,phase_l1_r0.3,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,phase_l1_r0.3,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,phase_l1_r0.3,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,phase_l1_r0.3,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,phase_l1_r0.3,True,True,0,max_value
