case_id,suite,task_id,init_state_id,rollout_seed,success_reference,success_replay,reference_id,replay_id,outcome_disagreement,q0_candidate_value_max_abs_diff
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610388,True,True,max_value,max_value_replay,False,0.0
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610485,False,False,max_value,max_value_replay,False,0.0
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610582,False,False,max_value,max_value_replay,False,0.0
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610679,True,True,max_value,max_value_replay,False,0.0
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610776,True,True,max_value,max_value_replay,False,0.0
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610873,True,True,max_value,max_value_replay,False,0.0
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610970,False,False,max_value,max_value_replay,False,0.0
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,611067,True,True,max_value,max_value_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620000,True,True,max_value,max_value_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620097,False,False,max_value,max_value_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620194,False,False,max_value,max_value_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620291,True,False,max_value,max_value_replay,True,0.0010708272457122803
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620388,False,False,max_value,max_value_replay,False,0.0012701749801635742
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620485,False,True,max_value,max_value_replay,True,0.0009583234786987305
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620582,False,False,max_value,max_value_replay,False,0.0010122060775756836
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620679,True,True,max_value,max_value_replay,False,0.0014154016971588135
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620776,False,False,max_value,max_value_replay,False,0.0006346702575683594
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620873,False,False,max_value,max_value_replay,False,0.0004906654357910156
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620970,False,True,max_value,max_value_replay,True,0.0008786916732788086
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,621067,False,False,max_value,max_value_replay,False,0.0012721717357635498
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,True,True,action_l1,action_l1_replay,False,0.0
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,True,True,action_l1,action_l1_replay,False,0.0
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,True,True,action_l1,action_l1_replay,False,0.0
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,False,False,action_l1,action_l1_replay,False,0.0
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,True,True,action_l1,action_l1_replay,False,0.0
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,True,True,action_l1,action_l1_replay,False,0.0
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,True,True,action_l1,action_l1_replay,False,0.0
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,True,True,action_l1,action_l1_replay,False,0.0
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,True,True,action_l1,action_l1_replay,False,0.0
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,True,True,action_l1,action_l1_replay,False,0.0
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,True,True,action_l1,action_l1_replay,False,0.0
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,False,False,action_l1,action_l1_replay,False,0.0
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610000,True,True,action_l1,action_l1_replay,False,0.00044289231300354004
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610097,True,True,action_l1,action_l1_replay,False,0.000281602144241333
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610194,True,False,action_l1,action_l1_replay,True,0.0004850327968597412
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610291,False,True,action_l1,action_l1_replay,True,0.00021535158157348633
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610388,True,True,action_l1,action_l1_replay,False,0.0002576112747192383
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610485,False,True,action_l1,action_l1_replay,True,0.0008835494518280029
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610582,False,False,action_l1,action_l1_replay,False,0.0006068944931030273
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610679,True,True,action_l1,action_l1_replay,False,0.00039958953857421875
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610776,True,True,action_l1,action_l1_replay,False,0.00035578012466430664
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610873,False,True,action_l1,action_l1_replay,True,0.00034117698669433594
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610970,False,False,action_l1,action_l1_replay,False,0.00012162327766418457
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,611067,True,False,action_l1,action_l1_replay,True,0.0002722740173339844
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620000,False,False,action_l1,action_l1_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620097,False,False,action_l1,action_l1_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620194,False,False,action_l1,action_l1_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620291,True,True,action_l1,action_l1_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620388,True,True,action_l1,action_l1_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620485,True,True,action_l1,action_l1_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620582,False,False,action_l1,action_l1_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620679,True,True,action_l1,action_l1_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620776,False,False,action_l1,action_l1_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620873,False,False,action_l1,action_l1_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620970,True,True,action_l1,action_l1_replay,False,0.0
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,621067,False,False,action_l1,action_l1_replay,False,0.0
