source_run,strategy_id,case_id,suite,task_id,init_state_id,rollout_seed,planning_strategy,planning_risk_lambda,planning_difficulty_threshold,planning_value_margin,planning_uncertainty_margin,planning_phase_fraction,planning_short_open_loop_steps,experiment_split,num_open_loop_steps,success,final_t,num_queries,failure_type,target_drop_candidate,wrong_object_interaction_candidate,num_queries_observed,rerank_rate,gate_rate,requery_rate,mean_selected_open_loop_steps,nominal_queries_for_executed_steps,query_compute_ratio
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.2,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620679,difficulty_gated_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,True,144,9,success,False,False,9,0.2222222222222222,1.0,0.0,16.0,9.0,1.0
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.2,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620776,difficulty_gated_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.2142857142857143,1.0,0.0,16.0,14.0,1.0
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.2,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620873,difficulty_gated_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.5,1.0,0.0,16.0,14.0,1.0
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.2,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620970,difficulty_gated_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,True,150,10,success,False,False,10,0.5,1.0,0.0,16.0,10.0,1.0
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.2,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,621067,difficulty_gated_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.3571428571428571,1.0,0.0,16.0,14.0,1.0
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.2_h8,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620000,difficulty_gated_requery_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,True,141,11,success,False,False,11,0.36363636363636365,1.0,0.36363636363636365,13.090909090909092,9.0,1.2222222222222223
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.2_h8,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620097,difficulty_gated_requery_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,False,220,16,timeout_no_goal,False,False,16,0.25,1.0,0.25,14.0,14.0,1.1428571428571428
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.2_h8,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620194,difficulty_gated_requery_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,True,142,12,success,False,False,12,0.41666666666666663,1.0,0.4166666666666667,12.666666666666666,9.0,1.3333333333333333
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.2_h8,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620291,difficulty_gated_requery_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,True,115,8,success,False,False,8,0.125,1.0,0.125,15.0,8.0,1.0
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.2_h8,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620388,difficulty_gated_requery_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,True,108,10,success,False,False,10,0.6,1.0,0.6,11.2,7.0,1.4285714285714286
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.2_h8,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620485,difficulty_gated_requery_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,True,110,9,success,False,False,9,0.4444444444444444,1.0,0.4444444444444444,12.444444444444445,7.0,1.2857142857142858
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.2_h8,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620582,difficulty_gated_requery_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,False,220,17,timeout_no_goal,False,False,17,0.3529411764705882,1.0,0.35294117647058826,13.176470588235293,14.0,1.2142857142857142
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.2_h8,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620679,difficulty_gated_requery_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,True,145,11,success,False,False,11,0.2727272727272727,1.0,0.2727272727272727,13.818181818181818,10.0,1.1
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.2_h8,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620776,difficulty_gated_requery_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,False,220,17,wrong_object_interaction_candidate,False,True,17,0.2941176470588235,1.0,0.29411764705882354,13.647058823529411,14.0,1.2142857142857142
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.2_h8,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620873,difficulty_gated_requery_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,True,107,10,success,False,False,10,0.6,1.0,0.6,11.2,7.0,1.4285714285714286
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.2_h8,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620970,difficulty_gated_requery_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,True,114,10,success,False,False,10,0.5,1.0,0.5,12.0,8.0,1.25
adaptive_regime_threshold_20260813/adaptive_regime_threshold_20260813__yellow_threshold_02__libero_spatial_with_yellow_book__task8__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.2_h8,yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,621067,difficulty_gated_requery_action,1.0,0.2,0.002,0.0,0.5,8.0,calibration,16,True,113,10,success,False,False,10,0.4,1.0,0.4,12.8,8.0,1.25
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__consensus_action__l1p0,consensus_l1,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,consensus_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.5333333333333333,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__consensus_action__l1p0,consensus_l1,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,consensus_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,229,15,success,True,False,15,0.2666666666666667,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__consensus_action__l1p0,consensus_l1,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,consensus_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.4,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__consensus_action__l1p0,consensus_l1,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,consensus_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,225,15,success,True,False,15,0.4666666666666667,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__consensus_action__l1p0,consensus_l1,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,consensus_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.6,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__consensus_action__l1p0,consensus_l1,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,consensus_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,229,15,success,True,False,15,0.4666666666666667,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__consensus_action__l1p0,consensus_l1,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,consensus_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.1333333333333333,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__consensus_action__l1p0,consensus_l1,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,consensus_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,520,33,target_drop_candidate,True,False,33,0.36363636363636365,0.0,0.0,16.0,33.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__consensus_action__l1p0,consensus_l1,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,consensus_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.4,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__consensus_action__l1p0,consensus_l1,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,consensus_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.1333333333333333,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__consensus_action__l1p0,consensus_l1,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,consensus_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.33333333333333337,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__consensus_action__l1p0,consensus_l1,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,consensus_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,520,33,target_drop_candidate,True,False,33,0.4242424242424242,0.0,0.0,16.0,33.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.088588,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,difficulty_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.088588,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,difficulty_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,231,15,success,True,False,15,0.4666666666666667,1.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.088588,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,difficulty_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,225,15,success,True,False,15,0.4666666666666667,1.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.088588,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,difficulty_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,225,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.088588,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,difficulty_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,227,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.088588,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,difficulty_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,229,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.088588,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,difficulty_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,230,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.088588,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,difficulty_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,225,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.088588,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,difficulty_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.088588,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,difficulty_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.5333333333333333,1.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.088588,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,difficulty_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,520,33,target_drop_candidate,True,False,33,0.36363636363636365,1.0,0.0,16.0,33.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_action__l1p0,difficulty_l1_t0.088588,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,difficulty_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,520,33,target_drop_candidate,True,False,33,0.5151515151515151,1.0,0.0,16.0,33.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.088588_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,difficulty_gated_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.088588_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,difficulty_gated_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,210,16,success,True,False,16,0.25,1.0,0.25,14.0,14.0,1.1428571428571428
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.088588_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,difficulty_gated_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,216,20,success,True,False,20,0.65,1.0,0.65,10.8,14.0,1.4285714285714286
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.088588_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,difficulty_gated_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,16.0,33.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.088588_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,difficulty_gated_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,227,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.088588_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,difficulty_gated_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.088588_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,difficulty_gated_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,230,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.088588_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,difficulty_gated_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,226,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.088588_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,difficulty_gated_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.0,0.0,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.088588_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,difficulty_gated_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,219,17,success,True,False,17,0.3529411764705882,1.0,0.35294117647058826,13.176470588235293,14.0,1.2142857142857142
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.088588_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,difficulty_gated_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,215,16,success,True,False,16,0.3125,1.0,0.3125,13.5,14.0,1.1428571428571428
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__difficulty_gated_requery_action__l1p0,difficulty_requery_l1_t0.088588_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,difficulty_gated_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,219,18,success,True,False,18,0.4444444444444444,1.0,0.4444444444444444,12.444444444444445,14.0,1.2857142857142858
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,215,18,success,True,False,18,0.5,0.0,0.5,12.0,14.0,1.2857142857142858
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,210,16,success,True,False,16,0.25,0.0,0.25,14.0,14.0,1.1428571428571428
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,216,20,success,True,False,20,0.65,0.0,0.65,10.8,14.0,1.4285714285714286
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,17,success,True,False,17,0.23529411764705888,0.0,0.23529411764705882,14.117647058823529,15.0,1.1333333333333333
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,229,20,success,True,False,20,0.55,0.0,0.55,11.6,15.0,1.3333333333333333
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,209,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,13.176470588235293,14.0,1.2142857142857142
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,226,17,success,True,False,17,0.2941176470588235,0.0,0.29411764705882354,13.647058823529411,15.0,1.1333333333333333
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,215,19,success,True,False,19,0.5789473684210527,0.0,0.5789473684210527,11.368421052631579,14.0,1.3571428571428572
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,227,18,success,True,False,18,0.33333333333333337,0.0,0.3333333333333333,13.333333333333334,15.0,1.2
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,219,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,13.176470588235293,14.0,1.2142857142857142
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,215,16,success,True,False,16,0.3125,0.0,0.3125,13.5,14.0,1.1428571428571428
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,219,18,success,True,False,18,0.4444444444444444,0.0,0.4444444444444444,12.444444444444445,14.0,1.2857142857142858
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__margin_gated_action__l1p0,margin_l1_v0.002_u0,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,margin_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,228,15,success,True,False,15,0.6,0.6,0.0,16.0,15.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__long_mug_core__libero_10_with_mug__task4__init0__margin_gated_action__l1p0,margin_l1_v0.002_u0,long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,margin_gated_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,225,15,success,True,False,15,0.6666666666666667,0.6666666666666666,0.0,16.0,15.0,1.0
